Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.99221266,0.0,0.55037904,1.0E-8,0.99999999,0.0,0.99999995,0.99221266
21,0.99221266,0.0,0.55037904,1.0E-8,0.99999999,1.0,0.99999995,0.99221266
39,0.99221266,0.0,0.55037904,1.0E-8,0.99999999,2.0,0.99999995,0.99221266
60,0.99221266,0.0,0.54344218,1.0E-8,0.9882470172423421,3.0,0.99999995,0.99221266
81,0.99221266,1.01E-6,0.53709534,1.0E-8,0.9549873962882356,4.0,1.0,0.99221266
97,0.99221266,1.01E-6,0.53709534,1.0E-8,0.9549873962882356,5.0,1.0,0.99221266
118,0.99221266,5.96E-6,0.52081057,1.0E-8,0.9244231940677206,6.0,0.99999995,0.99221266
139,0.99221266,5.96E-6,0.52081057,1.0E-8,0.9244231940677206,7.0,0.99999995,0.99221266
160,0.99221266,1.71E-6,0.51599445,1.0E-8,0.93864344903171,8.0,1.0,0.99221266
181,0.99221266,7.39E-6,0.52103818,0.012674605040721487,0.9502883579222414,9.0,1.0,0.99221266
202,0.99221266,3.745E-5,0.51882832,0.0033585062023366863,0.9252129223690919,10.0,1.0,0.99221266
223,0.99221266,9.679E-5,0.51271737,0.029326663474387504,0.9361905779049229,11.0,1.0,0.99221266
244,0.99221266,2.1332E-4,0.51867876,0.05370914981979946,0.9462908501802005,12.0,1.0,0.99221266
265,0.99221266,4.9977E-4,0.5051373,0.044394118469016364,0.9233478170148546,13.0,1.0,0.99221266
286,0.99221266,0.00101157,0.49968994,0.03578427881419449,0.9017157211858056,14.0,1.0,0.99221266
307,0.99221266,0.0016252,0.49819414,0.0581128110728486,0.9115841586241211,15.0,1.0,0.99221266
328,0.99221266,0.00277104,0.49140506,0.04982118656887857,0.8913552840193567,16.0,1.0,0.99221266
370,0.99221266,0.00664637,0.50021194,0.03489987278921386,0.853989016099675,18.0,1.0,0.99221266
391,0.99221266,0.00387489,0.48823063,0.05519955529313342,0.8637193636257856,19.0,1.0,0.99221266
433,0.99221266,0.0034693,0.46333734,0.06726182426933958,0.8558150988075836,21.0,0.99999858,0.99221266
454,0.99221266,5.4576E-4,0.43985331,0.06044540896819711,0.839554591031803,22.0,0.99999875,0.99221266
475,0.99221266,9.4993E-4,0.43451485,0.054026150001892204,0.8240226304859126,23.0,0.99999852,0.99221266
517,0.99221266,0.00115448,0.4191555,0.06551497565963876,0.8182059545729194,25.0,0.99999809,0.99221266
579,0.99221266,0.00105501,0.40858762,0.09212678585897299,0.8209166924018965,28.0,0.99999837,0.99221266
616,0.99221266,0.00142686,0.40794039,0.10130065318917286,0.8153660134774938,30.0,0.99999814,0.99221266
657,0.99221266,0.00149966,0.39487887,0.10990065326049903,0.810099346739501,32.0,0.99999807,0.99221266
675,0.99221266,0.00118672,0.38667079,0.12380744067057153,0.8173690299176637,33.0,0.99999721,0.99221266
780,0.99221266,0.03955741,0.40762162,0.13278919288756902,0.7957822356838595,38.0,0.99999705,0.99221266
817,0.99221266,0.00308569,0.36720519,0.13959248691017118,0.7914419958484495,40.0,0.99999707,0.99221266
854,0.99221266,0.00535692,0.37323565,0.12937518824639577,0.7706248117536043,42.0,0.9999976,0.99221266
875,0.99221266,0.00685129,0.37608184,0.12455295915750647,0.7606929424818378,43.0,0.99999747,0.99221266
959,0.99221266,0.04914758,0.40287982,0.15310920226123237,0.7699677208156908,47.0,0.99999777,0.99221266
1001,0.99221266,0.00515849,0.35591734,0.15876016649716312,0.766612967831195,49.0,0.99999656,0.99221266
1043,0.99221266,0.00383631,0.34808714,0.17864570008553354,0.7778760390449013,51.0,0.99999574,0.99221266
1127,0.99221266,0.05245462,0.38295612,0.20163472231433743,0.7846666475486762,55.0,0.99999699,0.99221266
1148,0.99221266,0.05914691,0.37788706,0.1968947426709331,0.7760782303020399,56.0,0.99999741,0.99221266
1251,0.99221266,0.07756788,0.3656039,0.20050129241102205,0.7615240240446741,61.0,0.99999745,0.99221266
1377,0.99221266,0.10667141,0.35970797,0.18815775310074428,0.7294893057227851,67.0,0.99999755,0.99221266
1456,0.99221266,0.14593714,0.36426262,0.18478797206465059,0.7140884324297314,71.0,0.99999709,0.99221266
1603,0.99221266,0.11292009,0.32801987,0.21372665703988541,0.7237733429601145,78.0,0.99999676,0.99221266
1645,0.99221266,0.13062052,0.32863787,0.2169275258668974,0.7218479843371843,80.0,0.9999964,0.99221266
1666,0.99221266,0.11691888,0.31982329,0.22354015760956786,0.7259547918853817,81.0,0.99999634,0.99221266
1787,0.99221266,0.17286684,0.3251577,0.2226041510322207,0.7107291823011126,87.0,0.99999646,0.99221266
1871,0.99221266,0.21517322,0.32948497,0.21909095114223004,0.6983402415183204,91.0,0.99999683,0.99221266
2036,0.99221266,0.18655527,0.30240327,0.23865555738621638,0.7015153827847238,99.0,0.99999612,0.99221266
2115,0.99221266,0.19974133,0.29769354,0.24343865750278124,0.6987101028277972,103.0,0.99999554,0.99221266
2608,0.99221266,0.29993759,0.29125821,0.22625707103699721,0.6427084462043821,127.0,0.99999562,0.99221266
2666,0.99221266,0.30161622,0.28777795,0.2262995184417079,0.638565346423157,130.0,0.99999522,0.99221266
2854,0.99221266,0.36263649,0.28856752,0.22653760723099123,0.6269655774823846,139.0,0.9999955,0.99221266
2875,0.99221266,0.34459637,0.28279165,0.23079241108762252,0.6299670825832636,140.0,0.9999952,0.99221266
3137,0.99221266,0.41659534,0.27701821,0.24665453326006806,0.6305384491960723,153.0,0.99999521,0.99221266
3193,0.99221266,0.39057242,0.26780125,0.2522296777094376,0.6328277935549302,156.0,0.99999423,0.99221266
3293,0.99221266,0.38369955,0.26126796,0.25368857157220515,0.6289929926736049,161.0,0.99999408,0.99221266
3440,0.99221266,0.37142918,0.2501047,0.26211101318508134,0.6303621050944885,168.0,0.99999373,0.99221266
3852,0.99221266,0.4010871,0.23177139,0.2861153751739388,0.6362147219134399,188.0,0.99999264,0.99221266
4583,0.99221266,0.41867468,0.21257485,0.3235238658581424,0.6474304909883306,223.0,0.99999128,0.99221266
5072,0.99221266,0.50442946,0.2018194,0.32096854693210114,0.629974849294314,247.0,0.99999179,0.99221266
6100,0.99221266,0.51517873,0.17693965,0.3280454783620512,0.6116370613204885,297.0,0.99999032,0.99221266
6596,0.99221266,0.56810598,0.17412019,0.3352615220854387,0.6086912802744433,321.0,0.99998945,0.99221266
7265,0.99221266,0.60166647,0.16720878,0.33719785873305763,0.5982860122346843,354.0,0.9999895,0.99221266
9106,0.99221266,0.59440709,0.14526295,0.36888549518128677,0.6030367510390156,445.0,0.99998627,0.99221266
11866,0.99221266,0.65543508,0.1287059,0.37877155884548913,0.5845617744878443,582.0,0.99998417,0.99221266
18492,0.99221266,0.84460141,0.10788416,0.38858364633898235,0.5542426751281159,909.0,0.99998295,0.99221266
24933,0.99221266,0.90944167,0.1036179,0.3898937295759518,0.5329358524176173,1226.0,0.9999818,0.99221266
41152,0.99221266,0.94887436,0.08584333,0.4026761773451886,0.5144400561025799,2021.0,0.99995797,0.99221266
54434,0.99221266,0.94971651,0.0690125,0.4152374719422838,0.5125899090100972,2670.0,0.99986583,0.99221266
94710,0.99221266,0.9645937,0.05119856,0.43047280263717724,0.5043750327678806,4648.0,0.99955057,0.99221266
162645,0.99221266,0.96993478,0.03894126,0.44073246658520304,0.49720547135273485,7974.0,0.99876562,0.99221266
283653,0.99221266,0.97778435,0.02719862,0.4510226526573215,0.49379256083388773,13917.0,0.99799642,0.99221266
490209,0.99221266,0.98209032,0.02281302,0.4552035761353572,0.4877580934414283,24036.0,0.99710107,0.99221266
915971,0.99221266,0.98544261,0.01718005,0.4601571999808719,0.48398533899462926,44882.0,0.99614793,0.99221266
1757444,0.99221266,0.98864298,0.01218894,0.46401732599063134,0.4812210733035163,86119.0,0.99570218,0.99221266
3427109,0.99221266,0.98963479,0.00843084,0.46728346995861314,0.47960479829761415,167911.0,0.99480822,0.99221266
6724688,0.99221266,0.99094712,0.00717191,0.4690311003575744,0.4778280111784939,329427.0,0.994491,0.99221266
13214706,0.99221266,0.99115178,0.00466714,0.4712332767334751,0.47750855416476695,647391.0,0.99377509,0.99221266
20412849,0.99221266,0.9912402,0.0034666,0.4724718730171916,0.47752102711060607,1000000.0,0.99339168,0.99221266
