Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.00502173,0.00502173,0.42660816,0.88,0.88,0.0,1.0,0.53090687
81,0.00502173,0.00502173,0.42436727,0.88,0.88,5.0,1.0,0.53090687
327,0.04466366,0.00978348,0.41399548,0.88,0.88,17.0,1.0,0.53090687
1284,0.43222935,0.09113402,0.40119874,0.88,0.88,68.0,1.0,0.53090687
4124,0.51076559,0.20477841,0.39617352,0.88,0.88,222.0,1.0,0.56265234
12893,0.60740264,0.32905949,0.39283583,0.88,0.88,701.0,1.0,0.56265234
12998,0.60740264,0.32905949,0.38837681,0.88,0.88,706.0,1.0,0.56265234
13226,0.60740264,0.32905949,0.37922155,0.88,0.88,717.0,1.0,0.56265234
13652,0.60740264,0.32905949,0.37044225,0.88,0.88,738.0,1.0,0.56265234
14970,0.60740264,0.32905949,0.36419487,0.88,0.88,805.0,1.0,0.56265234
21844,0.60740264,0.32905949,0.35893952,0.88,0.88,1164.0,0.99302144,0.59215694
58991,0.63299193,0.48626154,0.35479253,0.88,0.88,3099.0,0.98715607,0.58986872
59093,0.63299193,0.48631781,0.35247333,0.88,0.88,3104.0,0.98715607,0.58986872
59436,0.63299191,0.48631781,0.33885127,0.88,0.88,3123.0,0.98748208,0.58986872
60513,0.63299191,0.48631781,0.32750169,0.88,0.88,3177.0,0.98792441,0.58986872
63486,0.63299191,0.48631781,0.3206109,0.88,0.88,3332.0,0.98610003,0.61890319
72332,0.63299191,0.48631781,0.31666366,0.88,0.88,3788.0,0.9828211,0.62344006
72437,0.63299191,0.48631781,0.31211344,0.88,0.88,3793.0,0.9828211,0.62344006
72536,0.63299191,0.48747925,0.30809073,0.88,0.88,3798.0,0.98290605,0.62344006
72945,0.63299191,0.49121387,0.298856,0.88,0.88,3819.0,0.98315075,0.62344006
73324,0.63299191,0.48922363,0.29360121,0.88,0.88,3839.0,0.98284632,0.62344006
76375,0.63299191,0.48834144,0.28408971,0.88,0.88,3997.0,0.98231485,0.64740212
91170,0.63299191,0.51630767,0.27840192,0.88,0.88,4762.0,0.98231485,0.64740212
91275,0.63299191,0.51630767,0.27381392,0.88,0.88,4767.0,0.98218642,0.64740212
91644,0.63299191,0.51630767,0.26061329,0.88,0.88,4787.0,0.98185603,0.64740212
91889,0.63299191,0.51630767,0.25893423,0.88,0.88,4800.0,0.98126603,0.64740212
94173,0.63299191,0.51630767,0.24577154,0.88,0.88,4915.0,0.97921591,0.64740212
103740,0.63299191,0.51630767,0.2406303,0.88,0.88,5414.0,0.97465883,0.68217748
152825,0.62405614,0.52153015,0.23384018,0.88,0.88,7955.0,0.97465883,0.68217748
152924,0.62405614,0.52153015,0.23069929,0.88,0.88,7962.0,0.97469317,0.68217748
153329,0.62405614,0.52153015,0.21807404,0.88,0.88,7982.0,0.97445503,0.68217748
155145,0.63299191,0.52414505,0.20455507,0.88,0.88,8074.0,0.97442799,0.68217748
164781,0.64319618,0.53224038,0.19531909,0.88,0.88,8575.0,0.97152504,0.70933795
215694,0.67717144,0.5955099,0.19072496,0.88,0.88,11175.0,0.9570461,0.70933795
215799,0.67717144,0.59471347,0.18837617,0.88,0.88,11180.0,0.95700631,0.70933795
216216,0.67717144,0.5937997,0.1743715,0.88,0.88,11201.0,0.95691849,0.70933801
218073,0.67717144,0.5958166,0.15958374,0.88,0.88,11293.0,0.95695982,0.70933795
226163,0.67717144,0.59723001,0.15278042,0.88,0.88,11708.0,0.9556693,0.73730521
265216,0.67717144,0.60463156,0.14859586,0.88,0.88,13722.0,0.94905557,0.73730521
265321,0.67717144,0.60502208,0.14408829,0.88,0.88,13727.0,0.94909445,0.73730521
265845,0.67717144,0.60473796,0.12870496,0.88,0.88,13755.0,0.94883832,0.73730521
267915,0.67717144,0.60459099,0.11653697,0.88,0.88,13861.0,0.94854384,0.73730521
275412,0.67717144,0.60550008,0.11018743,0.88,0.88,14238.0,0.94789686,0.76216708
324022,0.74268581,0.61020527,0.10601216,0.88,0.88,16732.0,0.9393121,0.75241108
324127,0.74268581,0.61085051,0.10151133,0.88,0.88,16737.0,0.9393121,0.75241108
324657,0.74268581,0.61085051,0.08716316,0.88,0.88,16764.0,0.93899673,0.76216708
327697,0.74268581,0.61085051,0.07153033,0.88,0.88,16919.0,0.93899673,0.76216708
339662,0.74268581,0.62082713,0.06695419,0.88,0.88,17527.0,0.9377137,0.78557996
415989,0.75088644,0.6558482,0.0608374,0.88,0.88,21410.0,0.93324169,0.78557996
416094,0.75088644,0.65573722,0.05786168,0.88,0.88,21415.0,0.93323541,0.78557996
416649,0.75088644,0.65666786,0.04118985,0.88,0.88,21444.0,0.93319825,0.78557996
417903,0.75088644,0.65565255,0.031033,0.88,0.88,21505.0,0.93311311,0.78557996
423317,0.75088644,0.65991569,0.02420648,0.88,0.88,21783.0,0.93308931,0.78557996
453776,0.75088644,0.66767302,0.02022179,0.88,0.88,23325.0,0.90234144,0.77385003
618783,0.785872,0.70999383,0.0173245,0.88,0.88,31748.0,0.86897449,0.77385004
884670,0.785872,0.7281173,0.01003393,0.88,0.88,45425.0,0.83866453,0.78557997
2483121,0.785872,0.74813288,0.00654342,0.88,0.88,127673.0,0.81864641,0.78557997
3485502,0.785872,0.76042422,0.00470466,0.88,0.88,178729.0,0.80930459,0.78557997
9471549,0.785872,0.77190746,0.00342424,0.88,0.88,484085.0,0.79759802,0.78557997
19597405,0.785872,0.77612972,0.00303908,0.88,0.88,1000000.0,0.79336096,0.78557997
