Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.00502173,0.00502173,0.42660816,0.88,0.88,0.0,1.0,0.53090687
102,0.16097209,0.01889264,0.41006916,0.88,0.88,6.0,1.0,0.53090687
327,0.51076559,0.18614442,0.39682316,0.88,0.88,17.0,1.0,0.53090687
1766,0.60740264,0.37811983,0.39248803,0.88,0.88,96.0,1.0,0.56265234
7785,0.62405615,0.47890248,0.38979822,0.88,0.88,420.0,1.0,0.56265234
7890,0.62405615,0.47890248,0.37353959,0.88,0.88,426.0,1.0,0.56265234
8018,0.62405615,0.47890248,0.36431743,0.88,0.88,433.0,1.0,0.56265234
8614,0.62405615,0.47890248,0.35729292,0.88,0.88,464.0,0.99685473,0.59215694
11475,0.62405615,0.47890248,0.35272167,0.88,0.88,619.0,0.98627493,0.59215694
11601,0.62405614,0.47890248,0.32842683,0.88,0.88,625.0,0.98628538,0.59215694
12137,0.62405614,0.47890248,0.31958229,0.88,0.88,654.0,0.98612219,0.59215694
14844,0.62405614,0.47890248,0.31519185,0.88,0.88,797.0,0.98359228,0.62344006
31408,0.65554584,0.56183278,0.3118143,0.88,0.88,1649.0,0.98155501,0.62344006
31537,0.65554584,0.56171559,0.28885169,0.88,0.88,1656.0,0.98139501,0.62344006
31986,0.65554584,0.56189919,0.27771977,0.88,0.88,1679.0,0.98143222,0.62344006
33276,0.65554584,0.56173219,0.27513792,0.88,0.88,1746.0,0.97822024,0.65214789
41273,0.65554584,0.56262993,0.27184109,0.88,0.88,2160.0,0.96679583,0.65214789
41402,0.65554584,0.56260344,0.24774297,0.88,0.88,2167.0,0.9667968,0.65214789
41759,0.65554584,0.56239015,0.24200524,0.88,0.88,2187.0,0.96639682,0.65214789
43002,0.65554584,0.56224121,0.23587752,0.88,0.88,2252.0,0.96585028,0.68217748
50464,0.65554584,0.56335033,0.23216735,0.88,0.88,2639.0,0.96470732,0.68217748
50587,0.65554584,0.5632706,0.2159508,0.88,0.88,2646.0,0.9646472,0.68217748
51079,0.65554584,0.56325281,0.2006008,0.88,0.88,2673.0,0.96457332,0.68217748
53857,0.65554584,0.56335974,0.19394433,0.88,0.88,2817.0,0.95931522,0.70933795
72987,0.71058682,0.62094163,0.19044983,0.88,0.88,3787.0,0.95366078,0.70933795
73113,0.71058682,0.62105227,0.16822409,0.88,0.88,3793.0,0.95371053,0.70933795
73742,0.71058682,0.62039774,0.15598312,0.88,0.88,3825.0,0.9534318,0.70933795
74948,0.71058682,0.62184377,0.15325906,0.88,0.88,3886.0,0.95368852,0.70933795
80454,0.71058682,0.61912061,0.14989237,0.88,0.88,4167.0,0.95324402,0.73730521
127878,0.73133068,0.6514533,0.14636876,0.88,0.88,6618.0,0.94549663,0.73730521
128004,0.73133068,0.65147669,0.12616966,0.88,0.88,6624.0,0.94550216,0.73730521
128640,0.73133068,0.65143051,0.11254855,0.88,0.88,6658.0,0.94535132,0.73730521
131153,0.73133068,0.65174618,0.1073933,0.88,0.88,6785.0,0.94506061,0.76216708
140612,0.73133068,0.65249596,0.10462898,0.88,0.88,7264.0,0.94057073,0.76216708
140738,0.73133068,0.65258614,0.09485526,0.88,0.88,7270.0,0.94067608,0.76216708
141383,0.73133068,0.65265619,0.07022398,0.88,0.88,7302.0,0.94053002,0.76216708
143138,0.73133068,0.65254418,0.06646762,0.88,0.88,7396.0,0.9397809,0.76216708
156591,0.73133068,0.65356641,0.06198577,0.88,0.88,8085.0,0.93833628,0.78557996
247998,0.76461751,0.69580407,0.05883624,0.88,0.88,12754.0,0.93174564,0.78557996
248124,0.76461751,0.69584978,0.04981563,0.88,0.88,12760.0,0.93177655,0.78557996
248752,0.76461751,0.69595706,0.02469306,0.88,0.88,12790.0,0.93181991,0.78557996
250128,0.76461751,0.69612919,0.02061276,0.88,0.88,12860.0,0.93186658,0.78557996
256836,0.76461751,0.6962396,0.0193604,0.88,0.88,13206.0,0.92919093,0.78557996
299461,0.76461751,0.69765337,0.01617735,0.88,0.88,15391.0,0.86860682,0.77385004
607431,0.785872,0.74798645,0.01375097,0.88,0.88,31071.0,0.83715277,0.77385004
2004325,0.785872,0.75826033,0.00576425,0.88,0.88,102949.0,0.81250863,0.78557997
10442569,0.785872,0.76518213,0.00415361,0.88,0.88,537144.0,0.8042288,0.78557997
16880938,0.785872,0.77793325,0.00192098,0.88,0.88,865129.0,0.794033,0.78557997
19528481,0.785872,0.7791002,0.00178093,0.88,0.88,1000000.0,0.79328355,0.78557997
