Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,13291.63617861,19998.9998,0.69124231,1.0E-8,0.99999999,0.0,20.00000039,13291.63617861
101,13191.65681709,16438.85719895,0.68712899,0.33975438064558394,0.8309773266714892,1.0,20.00000039,10450.13368565
202,13291.63617861,15673.96151072,0.68085206,0.3433739534329883,0.7460569408759548,2.0,20.00000039,10240.77894834
303,12293.59483331,15129.81883389,0.66089833,0.3433739534329883,0.7460569408759548,3.0,20.00000039,10856.81146231
404,11643.70113201,14791.07666931,0.64758229,0.3433739534329883,0.7460569408759548,4.0,20.00000039,26252.85546043
505,11643.70113201,14547.34287349,0.63770753,0.3433739534329883,0.7460569408759548,5.0,20.19411783,24690.1682832
606,16531.79941289,13624.93338422,0.62480872,0.3433739534329883,0.7460569408759548,6.0,20.34503493,10593.40349543
909,18335.55031668,12820.33220995,0.61512894,0.3433739534329883,0.7460569408759548,9.0,20.48134612,10419.33958757
1212,18090.75325082,12695.43098485,0.60087061,0.3433739534329883,0.7460569408759548,12.0,21.03934452,9461.70635009
1616,16287.95746875,12565.65774289,0.58736063,0.3433739534329883,0.7460569408759548,16.0,21.55822291,10051.70089753
2222,14474.89037702,12333.39193255,0.56062296,0.3433739534329883,0.7460569408759548,22.0,21.76906537,9329.7479323
2525,13216.04268007,12297.94406213,0.55436689,0.3433739534329883,0.7460569408759548,25.0,22.20790592,6913.39513643
2727,15361.86659795,12265.82478301,0.54722939,0.3433739534329883,0.7460569408759548,27.0,22.62428362,10025.60010136
3434,13203.34752405,12231.20478141,0.53946212,0.3433739534329883,0.7460569408759548,34.0,23.60104704,10600.25396696
3636,13203.34752405,12206.77197725,0.53560763,0.3433739534329883,0.7460569408759548,36.0,24.62576456,10688.20456435
3737,15261.91141653,12188.73566752,0.53110302,0.3433739534329883,0.7460569408759548,37.0,24.78194342,10503.41846706
3939,15261.91141653,12177.13997942,0.52532912,0.3433739534329883,0.7460569408759548,39.0,24.79081672,10024.25383494
4949,11536.82160968,12127.73979491,0.51631422,0.3433739534329883,0.7460569408759548,49.0,27.01535418,9398.93386813
5858,11511.15299846,12072.40645766,0.50358662,0.3433739534329883,0.7460569408759548,58.0,28.48056101,7068.13560132
6161,12953.23311322,12057.69675546,0.4989173,0.3433739534329883,0.7460569408759548,61.0,28.46194844,7986.00898492
6767,9526.13353341,12029.85093854,0.49111646,0.3433739534329883,0.7460569408759548,67.0,29.29662108,8740.48327778
7171,7308.77543967,12020.56932582,0.48826056,0.3433739534329883,0.7460569408759548,71.0,30.79028582,7097.82567128
7777,7308.77543967,12006.3649405,0.47917746,0.3433739534329883,0.7460569408759548,77.0,29.66671745,2165.02740436
9393,5173.44063119,11958.48333195,0.46258959,0.3433739534329883,0.7460569408759548,93.0,30.91595188,3097.46236581
11092,3422.23461268,11928.05405395,0.45047129,0.3433739534329883,0.7460569408759548,110.0,34.81067168,9697.94353263
11698,3422.23461268,11921.61706512,0.44596671,0.3433739534329883,0.7460569408759548,116.0,35.21095001,8692.37733389
12304,3422.23461268,11912.09230418,0.43948551,0.3433739534329883,0.7460569408759548,122.0,36.93756291,3120.50232959
15435,3422.23461268,11882.70001064,0.43254258,0.3433739534329883,0.7460569408759548,153.0,38.98987798,6980.05728811
16501,2189.06727202,11873.38160552,0.42598717,0.3433739534329883,0.7460569408759548,164.0,40.90917876,8038.11325602
17309,2189.06727202,11863.31452567,0.42179937,0.3433739534329883,0.7460569408759548,172.0,43.87690134,3127.68998909
19632,3420.2047955,11833.58710439,0.41082005,0.3433739534329883,0.7460569408759548,195.0,45.72554726,1386.73437887
21042,3420.2047955,11830.23735694,0.40612305,0.3433739534329883,0.7460569408759548,209.0,48.31279888,4446.67036987
24375,2190.91280436,11806.49166626,0.39741552,0.3433739534329883,0.7460569408759548,242.0,51.83525906,9715.687963
26900,2190.91280436,11806.31494742,0.39613315,0.3433739534329883,0.7460569408759548,267.0,57.39631806,7930.02795636
27506,2190.91280436,11804.25627642,0.39239233,0.3433739534329883,0.7460569408759548,273.0,56.98006107,4376.56226725
30334,2190.91280436,11792.69823887,0.38657699,0.3433739534329883,0.7460569408759548,301.0,61.77679607,5576.00645073
33566,1393.31576651,11779.4874001,0.37978209,0.3433739534329883,0.7460569408759548,333.0,65.49741091,8611.2141556
33990,1393.31576651,11776.78701122,0.37615086,0.3433739534329883,0.7460569408759548,338.0,65.51648711,5396.53128995
34697,1393.31576651,11772.2161405,0.37211497,0.3433739534329883,0.7460569408759548,345.0,65.97890298,3113.71381939
38387,1393.31576651,11759.6626856,0.36637333,0.3433739534329883,0.7460569408759548,382.0,67.25097927,5703.51938169
40205,886.68233917,11752.07576436,0.36204342,0.3433739534329883,0.7460569408759548,400.0,71.99123418,6801.31765974
