Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,10.0,10.0,0.78686347,1.0E-8,0.99999999,0.0,109.9999971,54.48774999
33,10.0,10.0,0.32773113,1.0E-8,0.5408676443210658,3.0,109.9999971,54.48774999
70,10.0,10.0,0.3302767,1.0E-8,0.543413215315397,8.0,109.9999971,54.48774999
92,10.0,10.0,0.29644325,1.0E-8,0.5095797637239149,10.0,109.9999971,54.48774999
248,56.99167385,27.31292697,0.19564124,0.01749528003568629,0.3630356934156411,26.0,104.96063765,54.48774999
389,56.99167385,31.62261829,0.15098719,0.06214932536805093,0.33785067463194907,43.0,92.42970325,54.48774999
779,57.01398036,38.76998545,0.10822747,0.10490904375916532,0.2995853382633066,97.0,81.89481345,56.68340301
2913,57.01398036,47.86308636,0.05874391,0.15439260682418288,0.255073959667177,353.0,70.39123525,57.01139846
2946,57.01398036,48.01292899,0.05888684,0.15424967488328015,0.25436845290275256,356.0,70.42415862,57.01139846
2984,57.01398036,48.24921519,0.05935327,0.15378324700029028,0.25325745707011676,360.0,70.53160136,57.01139846
3052,57.01398036,47.76394062,0.05592242,0.15721410156097565,0.2555411832831662,368.0,69.74146467,57.01139846
3167,57.01398036,47.41824239,0.05249173,0.16064478628986192,0.2571728932681491,379.0,68.9518277,57.01139846
3289,57.01398036,46.81200212,0.0477904,0.16534612032799956,0.26004437485312376,392.0,67.87068326,57.01139846
3516,57.01398036,46.76271814,0.04714186,0.16869270940828837,0.26027838167035633,415.0,67.10190441,57.01139846
3997,57.01398036,47.9640225,0.04443737,0.1686991472857027,0.2545986377840266,464.0,67.10042624,57.01139846
4234,57.01398036,47.98713088,0.04211644,0.1710200754337361,0.2544898651807746,486.0,66.56772994,57.01139846
5088,57.01398036,48.72893199,0.03827378,0.17486274217125972,0.25100747699504883,569.0,65.6867153,57.01139846
6244,57.01398036,48.8956319,0.03709083,0.1814953455475533,0.25022734352807696,684.0,64.16926428,57.01139846
8425,57.01398036,49.57644157,0.03391373,0.18787904174008174,0.24705024332544312,901.0,62.71329425,57.01139846
10309,57.01398036,49.96940137,0.03208633,0.19172698309246156,0.24522285252107118,1085.0,61.8381458,57.01139846
22129,57.01398036,52.51246506,0.02036558,0.19698275543795896,0.23350209604229605,2230.0,60.64618611,57.01139846
61502,57.01398036,54.47528786,0.01143146,0.20266206837719258,0.22456797857116423,6053.0,59.3635324,57.01398036
139058,57.01398036,55.19651681,0.00817053,0.20673973046295296,0.22130704562053305,13586.0,58.44642812,57.01398036
140863,57.01398036,55.21804191,0.00807337,0.20673601067810662,0.22120989246305142,13760.0,58.44726337,57.01398036
143212,57.01398036,55.24243887,0.00796327,0.206745103268305,0.22109978883121087,13988.0,58.4452217,57.01398036
151162,57.01398036,55.34486497,0.00750116,0.20666563573971142,0.2206376740812327,14763.0,58.46306598,57.01398036
190321,57.01398036,55.54613983,0.0065937,0.207278302158578,0.21973021341883792,18563.0,58.32552309,57.01398036
346826,57.01398036,55.8118195,0.00539712,0.20930992868224332,0.2185336388457856,33773.0,57.86992827,57.01398036
974172,57.01398036,56.30520014,0.00317874,0.21081135957142258,0.2163152532168249,94617.0,57.53373786,57.01398036
3471364,57.01398036,56.7224619,0.00160946,0.21152705951875309,0.21444278154555244,336781.0,57.37363815,57.01398036
10311507,57.01398036,56.84787911,9.4767E-4,0.2121888507326768,0.2138806079185141,1000000.0,57.22568801,57.01398036
