Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.16178243,1.0,0.33478138,1.0E-8,0.29747137826075526,0.0,1.0,0.16178243
63,0.16178243,1.0,0.33477901,1.0E-8,0.29747137826075526,3.0,1.0,0.16178243
166,0.16178243,1.0,0.3347751,1.0E-8,0.29747137826075526,9.0,1.0,0.16178243
312,0.16178243,1.0,0.33476112,1.0E-8,0.29747137826075526,17.0,1.0,0.16178243
388,0.16178243,1.0,0.33475469,1.0E-8,0.29747137826075526,21.0,1.0,0.16178243
509,0.16178243,1.0,0.33473969,1.0E-8,0.29747137826075526,27.0,1.0,0.16178243
731,0.16178243,1.0,0.3347116,1.0E-8,0.29747137826075526,38.0,1.0,0.16178243
853,0.16178243,1.0,0.3347013,1.0E-8,0.29747137826075526,45.0,1.0,0.16178243
949,0.16178243,1.0,0.33468511,1.0E-8,0.29747137826075526,50.0,1.0,0.16178243
1368,0.16178243,1.0,0.3346224,1.0E-8,0.29747137826075526,72.0,1.0,0.16178243
1753,0.16178243,1.0,0.3345765,1.0E-8,0.29747137826075526,92.0,1.0,0.16178243
2192,0.16178243,1.0,0.33452609,1.0E-8,0.29747137826075526,117.0,1.0,0.16178243
3120,0.16178243,1.0,0.33441249,1.0E-8,0.29747137826075526,169.0,1.0,0.16178243
3887,0.16178243,1.0,0.33430945,1.0E-8,0.29747137826075526,210.0,1.0,0.16178243
5095,0.16178243,1.0,0.33417801,1.0E-8,0.29747137826075526,274.0,1.0,0.16178243
6638,0.16178243,1.0,0.33405632,1.0E-8,0.29747137826075526,361.0,1.0,0.16178243
8049,0.16178243,1.0,0.33391984,1.0E-8,0.29747137826075526,439.0,1.0,0.16178243
10746,0.16178243,0.99999995,0.33361299,1.0E-8,0.29747137826075526,583.0,0.99999995,0.16178243
16122,0.16178243,0.99999972,0.33318639,1.0E-8,0.29747137826075526,870.0,0.99999972,0.16178243
23654,0.16178243,0.99987425,0.33272702,1.0E-8,0.29747137826075526,1276.0,0.99987425,0.16178243
27517,0.16178243,0.99272896,0.332542,1.0E-8,0.29747137826075526,1490.0,0.99272896,0.16178243
31676,0.16178243,0.98513469,0.33234434,1.0E-8,0.29747137826075526,1713.0,0.98513469,0.16178243
34935,0.16178243,0.97733261,0.33220122,1.0E-8,0.29747137826075526,1886.0,0.97733261,0.16178243
40473,0.16178243,0.9779956,0.33197315,1.0E-8,0.29747137826075526,2184.0,0.9779956,0.16178243
42709,0.16178243,0.97277541,0.33187672,1.0E-8,0.29747137826075526,2302.0,0.97277541,0.16178243
52399,0.16178243,0.9543348,0.33151929,1.0E-8,0.29747137826075526,2826.0,0.9543348,0.16178243
58138,0.16178243,0.94266896,0.33131952,1.0E-8,0.29747137826075526,3127.0,0.94266896,0.16178243
67690,0.16178243,0.92408129,0.33104259,1.0E-8,0.29747137826075526,3640.0,0.92408129,0.16178243
80867,0.16178243,0.8997329,0.33064677,1.0E-8,0.29747137826075526,4347.0,0.8997329,0.16178243
90464,0.16178243,0.88705073,0.33037328,1.0E-8,0.29747137826075526,4865.0,0.88705073,0.16178243
111761,0.16178243,0.86254834,0.32987471,1.0E-8,0.29747137826075526,6016.0,0.86254834,0.16178243
123510,0.16178243,0.84939479,0.32962438,1.0E-8,0.29747137826075526,6650.0,0.84939479,0.16178243
142527,0.16178243,0.82907341,0.32921759,1.0E-8,0.29747137826075526,7678.0,0.82907341,0.16178243
166633,0.16178243,0.80740535,0.32873423,1.0E-8,0.29747137826075526,8975.0,0.80740535,0.16178243
202509,0.16178243,0.77713724,0.32805757,1.0E-8,0.29747137826075526,10884.0,0.77713724,0.16178243
246859,0.16178243,0.73832779,0.32727395,1.0E-8,0.29747137826075526,13284.0,0.73832779,0.16178243
324160,0.16178243,0.68684451,0.32594829,1.0E-8,0.29747137826075526,17428.0,0.68684451,0.16178243
434384,0.16178243,0.64919766,0.32439738,1.0E-8,0.29747137826075526,23345.0,0.64919766,0.16178243
493605,0.16178243,0.63432298,0.32366278,1.0E-8,0.29747137826075526,26509.0,0.63432298,0.16178243
606695,0.16178243,0.59852919,0.32248198,1.0E-8,0.29747137826075526,32589.0,0.59852919,0.16178243
730805,0.16178243,0.57121961,0.32133382,1.0E-8,0.29747137826075526,39262.0,0.57121961,0.16178243
802540,0.16178243,0.55791482,0.32073494,1.0E-8,0.29747137826075526,43122.0,0.55791482,0.16178243
1161090,0.16178243,0.50161088,0.3183352,1.0E-8,0.29747137826075526,62400.0,0.50161088,0.16178243
2002584,0.16178243,0.4147727,0.31463545,1.0E-8,0.29747137826075526,107665.0,0.4147727,0.16178243
5111311,0.16178243,0.32039494,0.30813023,1.0E-8,0.29747137826075526,274858.0,0.32039494,0.16178243
14948097,0.16178243,0.22773112,0.30146359,1.0E-8,0.29747137826075526,804077.0,0.22773112,0.16178243
18587958,0.16178243,0.21740674,0.30024788,1.0E-8,0.29747137826075526,1000000.0,0.21740674,0.16178243
