Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.16178243,1.0,0.15256713,0.06666666666666668,0.06666666666666668,0.0,1.0,0.16178243
63,0.16178243,1.0,0.15256713,0.06666666666666668,0.06666666666666668,3.0,1.0,0.16178243
166,0.16178243,0.99999837,0.1093069,0.06666666666666668,0.06666666666666668,9.0,0.99999837,0.16178243
312,0.16178243,0.99999504,0.07901376,0.06666666666666668,0.06666666666666668,17.0,0.99999504,0.16178243
467,0.16178243,0.90486403,0.06297227,0.06666666666666668,0.06666666666666668,25.0,0.90486403,0.16178243
509,0.16178243,0.99998863,0.05795918,0.06666666666666668,0.06666666666666668,27.0,0.99998863,0.16178243
853,0.16178243,0.53269925,0.04993109,0.06666666666666668,0.06666666666666668,45.0,0.53269925,0.16178243
895,0.16178243,0.54164232,0.04925272,0.06666666666666668,0.06666666666666668,47.0,0.54164232,0.16178243
1352,0.16178243,0.41431631,0.04045597,0.06666666666666668,0.06666666666666668,71.0,0.41431631,0.16178243
1368,0.16178243,0.4059756,0.03992765,0.06666666666666668,0.06666666666666668,72.0,0.4059756,0.16178243
1753,0.16178243,0.37248635,0.03349333,0.06666666666666668,0.06666666666666668,92.0,0.37248635,0.16178243
2991,0.16178243,0.29864924,0.02862488,0.06666666666666668,0.06666666666666668,162.0,0.29864924,0.16178243
3512,0.16178243,0.3003928,0.02549852,0.06666666666666668,0.06666666666666668,190.0,0.3003928,0.16178243
5861,0.16178243,0.26728739,0.0196173,0.06666666666666668,0.06666666666666668,317.0,0.26728739,0.16178243
6390,0.16178243,0.26001664,0.02018175,0.06666666666666668,0.06666666666666668,348.0,0.26001664,0.16178243
10781,0.16178243,0.23678317,0.01408795,0.06666666666666668,0.06666666666666668,585.0,0.23678317,0.16178243
16059,0.16178243,0.22966113,0.01120621,0.06666666666666668,0.06666666666666668,867.0,0.22966113,0.16178243
19579,0.16178243,0.22050372,0.01071248,0.06666666666666668,0.06666666666666668,1054.0,0.22050372,0.16178243
24399,0.16178243,0.21778971,0.00998614,0.06666666666666668,0.06666666666666668,1314.0,0.21778971,0.16178243
26198,0.16178243,0.21571673,0.00917035,0.06666666666666668,0.06666666666666668,1415.0,0.21571673,0.16178243
31345,0.16178243,0.20868105,0.00788801,0.06666666666666668,0.06666666666666668,1696.0,0.20868105,0.16178243
35871,0.16178243,0.20547041,0.00744062,0.06666666666666668,0.06666666666666668,1936.0,0.20547041,0.16178243
41459,0.16178243,0.20610679,0.00786357,0.06666666666666668,0.06666666666666668,2236.0,0.20610679,0.16178243
42709,0.16178243,0.20453331,0.00762026,0.06666666666666668,0.06666666666666668,2302.0,0.20453331,0.16178243
44656,0.16178243,0.20424982,0.00741549,0.06666666666666668,0.06666666666666668,2411.0,0.20424982,0.16178243
60864,0.16178243,0.1969078,0.00662706,0.06666666666666668,0.06666666666666668,3272.0,0.1969078,0.16178243
69710,0.16178243,0.19297275,0.00592082,0.06666666666666668,0.06666666666666668,3750.0,0.19297275,0.16178243
75586,0.16178243,0.18956823,0.00570795,0.06666666666666668,0.06666666666666668,4063.0,0.18956823,0.16178243
83230,0.16178243,0.18877848,0.00543316,0.06666666666666668,0.06666666666666668,4476.0,0.18877848,0.16178243
105690,0.16178243,0.18487258,0.0047529,0.06666666666666668,0.06666666666666668,5687.0,0.18487258,0.16178243
123510,0.16178243,0.18332978,0.00417601,0.06666666666666668,0.06666666666666668,6650.0,0.18332978,0.16178243
142527,0.16178243,0.18279882,0.00361164,0.06666666666666668,0.06666666666666668,7678.0,0.18279882,0.16178243
173489,0.16178243,0.17872736,0.00333051,0.06666666666666668,0.06666666666666668,9339.0,0.17872736,0.16178243
178788,0.16178243,0.17856764,0.00330699,0.06666666666666668,0.06666666666666668,9623.0,0.17856764,0.16178243
206032,0.16178243,0.17672438,0.00315978,0.06666666666666668,0.06666666666666668,11074.0,0.17672438,0.16178243
246859,0.16178243,0.17717354,0.00276675,0.06666666666666668,0.06666666666666668,13284.0,0.17717354,0.16178243
278288,0.16178243,0.17632561,0.00254617,0.06666666666666668,0.06666666666666668,14963.0,0.17632561,0.16178243
408611,0.16178243,0.17444994,0.00218842,0.06666666666666668,0.06666666666666668,21956.0,0.17444994,0.16178243
438805,0.16178243,0.17357643,0.00208033,0.06666666666666668,0.06666666666666668,23578.0,0.17357643,0.16178243
514497,0.16178243,0.17204496,0.00196004,0.06666666666666668,0.06666666666666668,27635.0,0.17204496,0.16178243
723000,0.16178243,0.16997776,0.00164427,0.06666666666666668,0.06666666666666668,38844.0,0.16997776,0.16178243
1513927,0.16178243,0.16745914,0.0012247,0.06666666666666668,0.06666666666666668,81401.0,0.16745914,0.16178243
3747406,0.16178243,0.16533215,7.2227E-4,0.06666666666666668,0.06666666666666668,201467.0,0.16533215,0.16178243
12361091,0.16178243,0.16352789,4.3447E-4,0.06666666666666668,0.06666666666666668,664784.0,0.16352789,0.16178243
18587958,0.16178243,0.16331963,3.4682E-4,0.06666666666666668,0.06666666666666668,1000000.0,0.16331963,0.16178243
