Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.16178243,1.0,0.15256713,0.06666666666666668,0.06666666666666668,0.0,1.0,0.16178243
63,0.16178243,1.0,0.15256713,0.06666666666666668,0.06666666666666668,3.0,1.0,0.16178243
208,0.16178243,0.99999988,0.14660118,0.06666666666666668,0.06666666666666668,11.0,0.99999988,0.16178243
354,0.16178243,0.99721506,0.13733467,0.06666666666666668,0.06666666666666668,19.0,0.99721506,0.16178243
488,0.16178243,0.99999792,0.12160013,0.06666666666666668,0.06666666666666668,26.0,0.99999792,0.16178243
731,0.16178243,0.97290676,0.11304385,0.06666666666666668,0.06666666666666668,38.0,0.97290676,0.16178243
853,0.16178243,0.93800666,0.11248227,0.06666666666666668,0.06666666666666668,45.0,0.93800666,0.16178243
949,0.16178243,0.92798174,0.10754937,0.06666666666666668,0.06666666666666668,50.0,0.92798174,0.16178243
1368,0.16178243,0.86225894,0.09326279,0.06666666666666668,0.06666666666666668,72.0,0.86225894,0.16178243
1753,0.16178243,0.83118401,0.08726572,0.06666666666666668,0.06666666666666668,92.0,0.83118401,0.16178243
2192,0.16178243,0.80993467,0.08150907,0.06666666666666668,0.06666666666666668,117.0,0.80993467,0.16178243
3120,0.16178243,0.68261402,0.07102094,0.06666666666666668,0.06666666666666668,169.0,0.68261402,0.16178243
3887,0.16178243,0.6212379,0.06557586,0.06666666666666668,0.06666666666666668,210.0,0.6212379,0.16178243
5602,0.16178243,0.53433824,0.05333364,0.06666666666666668,0.06666666666666668,303.0,0.53433824,0.16178243
8218,0.16178243,0.44878012,0.04564388,0.06666666666666668,0.06666666666666668,448.0,0.44878012,0.16178243
10746,0.16178243,0.42152147,0.04424257,0.06666666666666668,0.06666666666666668,583.0,0.42152147,0.16178243
16122,0.16178243,0.3381016,0.03694853,0.06666666666666668,0.06666666666666668,870.0,0.3381016,0.16178243
23654,0.16178243,0.29756311,0.03091208,0.06666666666666668,0.06666666666666668,1276.0,0.29756311,0.16178243
27517,0.16178243,0.27737552,0.02925083,0.06666666666666668,0.06666666666666668,1490.0,0.27737552,0.16178243
31676,0.16178243,0.2624044,0.02701264,0.06666666666666668,0.06666666666666668,1713.0,0.2624044,0.16178243
34935,0.16178243,0.26017239,0.02851166,0.06666666666666668,0.06666666666666668,1886.0,0.26017239,0.16178243
40473,0.16178243,0.25282815,0.02564611,0.06666666666666668,0.06666666666666668,2184.0,0.25282815,0.16178243
42709,0.16178243,0.24887007,0.02560882,0.06666666666666668,0.06666666666666668,2302.0,0.24887007,0.16178243
58138,0.16178243,0.23820661,0.02303654,0.06666666666666668,0.06666666666666668,3127.0,0.23820661,0.16178243
67690,0.16178243,0.22587588,0.02129702,0.06666666666666668,0.06666666666666668,3640.0,0.22587588,0.16178243
80867,0.16178243,0.21741696,0.01994964,0.06666666666666668,0.06666666666666668,4347.0,0.21741696,0.16178243
90464,0.16178243,0.20850204,0.01875334,0.06666666666666668,0.06666666666666668,4865.0,0.20850204,0.16178243
111761,0.16178243,0.20582233,0.01593917,0.06666666666666668,0.06666666666666668,6016.0,0.20582233,0.16178243
123510,0.16178243,0.20501093,0.01484619,0.06666666666666668,0.06666666666666668,6650.0,0.20501093,0.16178243
142527,0.16178243,0.1985666,0.01430494,0.06666666666666668,0.06666666666666668,7678.0,0.1985666,0.16178243
166633,0.16178243,0.19391894,0.01261774,0.06666666666666668,0.06666666666666668,8975.0,0.19391894,0.16178243
202509,0.16178243,0.19055301,0.0117813,0.06666666666666668,0.06666666666666668,10884.0,0.19055301,0.16178243
246859,0.16178243,0.1895505,0.01028576,0.06666666666666668,0.06666666666666668,13284.0,0.1895505,0.16178243
324160,0.16178243,0.18340941,0.01002572,0.06666666666666668,0.06666666666666668,17428.0,0.18340941,0.16178243
434384,0.16178243,0.18349487,0.00793314,0.06666666666666668,0.06666666666666668,23345.0,0.18349487,0.16178243
541318,0.16178243,0.18127502,0.00691471,0.06666666666666668,0.06666666666666668,29076.0,0.18127502,0.16178243
606695,0.16178243,0.18055508,0.00753531,0.06666666666666668,0.06666666666666668,32589.0,0.18055508,0.16178243
730805,0.16178243,0.17856796,0.00682079,0.06666666666666668,0.06666666666666668,39262.0,0.17856796,0.16178243
802540,0.16178243,0.1764996,0.00638818,0.06666666666666668,0.06666666666666668,43122.0,0.1764996,0.16178243
1161090,0.16178243,0.17494591,0.0050904,0.06666666666666668,0.06666666666666668,62400.0,0.17494591,0.16178243
2002584,0.16178243,0.17102315,0.00369729,0.06666666666666668,0.06666666666666668,107665.0,0.17102315,0.16178243
5111311,0.16178243,0.16885062,0.00244493,0.06666666666666668,0.06666666666666668,274858.0,0.16885062,0.16178243
14948097,0.16178243,0.16634982,0.0013436,0.06666666666666668,0.06666666666666668,804077.0,0.16634982,0.16178243
18587958,0.16178243,0.16576794,0.00131223,0.06666666666666668,0.06666666666666668,1000000.0,0.16576794,0.16178243
