Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.00502173,0.0,0.79001241,1.0E-8,0.99999999,0.0,1.0,0.00502173
208,0.00502173,0.0,0.78966272,1.0E-8,0.99999999,50.0,1.0,0.08222945
4912,0.00502173,0.0,0.78873105,1.0E-8,0.99999999,1010.0,1.0,0.4804352
5687,0.08222945,0.0,0.78812109,1.0E-8,0.99999999,1060.0,1.0,0.00225078
7568,0.39322041,4.0E-8,0.78650868,1.0E-8,0.99999999,1118.0,1.0,0.00225078
7764,0.39322041,4.0E-8,0.78618255,1.0E-8,0.99999999,1168.0,1.0,0.05809508
14722,0.39322041,5.0E-8,0.78491765,1.0E-8,0.99999999,2729.0,1.0,0.20239889
15621,0.39322041,6.0E-8,0.78423979,1.0E-8,0.99999999,2779.0,1.0,0.46246648
17231,0.35779335,1.9E-7,0.78307261,1.0E-8,0.99999999,2830.0,1.0,0.49989511
19487,0.46246648,5.033E-5,0.78180277,1.0E-8,0.99999999,2886.0,1.0,0.24233988
33494,0.49989511,0.01756462,0.77991611,1.0E-8,0.99999999,3247.0,1.0,0.06257699
34951,0.49989511,0.02056898,0.77936597,1.0E-8,0.99999999,3298.0,1.0,0.00983111
35711,0.49989511,0.02155636,0.77864715,0.4318317438714409,0.99999999,3348.0,1.0,0.0750793
36387,0.49989511,0.02155636,0.7781279,0.6254671013628401,0.99999999,3442.0,1.0,0.23137724
37112,0.49989511,0.02169967,0.77749028,0.6254671013628401,0.99999999,3492.0,1.0,0.05828076
38949,0.49989511,0.02257488,0.77632958,0.6254671013628401,0.99999999,3560.0,1.0,0.15469343
39683,0.49989511,0.02279893,0.77563709,0.6254671013628401,0.99999999,3627.0,1.0,0.45180931
42539,0.49989511,0.0243037,0.77420826,0.6254671013628401,0.99999999,3809.0,1.0,0.08974244
44767,0.49989511,0.02579636,0.77345077,0.6254671013628401,0.99999999,3871.0,1.0,0.01410854
45581,0.49989511,0.02609316,0.77270442,0.6254671013628401,0.99999999,3935.0,1.0,0.03380885
46209,0.49989511,0.0261367,0.77220071,0.6254671013628401,0.99999999,3994.0,1.0,0.09073962
50762,0.49989511,0.02659895,0.77050891,0.6254671013628401,0.99999999,4343.0,1.0,0.3234124
51730,0.49989511,0.02670279,0.76990479,0.6254671013628401,0.99999999,4410.0,1.0,0.38778069
53531,0.49989511,0.02731384,0.76843046,0.6254671013628401,0.99999999,4474.0,1.0,0.55963734
56936,0.4998951,0.02820568,0.76709388,0.6254671013628401,0.99999999,4579.0,1.0,0.47993801
60161,0.4998951,0.02924918,0.76596197,0.6254671013628401,0.99999999,4657.0,1.0,0.08106557
62897,0.4998951,0.02976548,0.76520708,0.6254671013628401,0.99999999,4725.0,1.0,0.08658211
63470,0.4998951,0.02978062,0.76464604,0.6254671013628401,0.99999999,4776.0,1.0,0.31376904
68313,0.4998951,0.03020239,0.76332237,0.6254671013628401,0.99999999,5199.0,1.0,0.37784696
69891,0.4998951,0.03036765,0.76256597,0.6254671013628401,0.99999999,5251.0,1.0,0.3987237
71850,0.4998951,0.03065776,0.76182215,0.6254671013628401,0.99999999,5310.0,1.0,0.00468757
74890,0.4998951,0.03103038,0.76056859,0.6254671013628401,0.99999999,5401.0,1.0,0.00378039
75489,0.4998951,0.03103038,0.76022029,0.6254671013628401,0.99999999,5457.0,0.99974772,0.09008176
76000,0.4998951,0.03103038,0.75986288,0.6254671013628401,0.99999999,5509.0,0.99974772,0.18908784
77167,0.4998951,0.03105451,0.75904429,0.6254671013628401,0.99999999,5572.0,0.99918525,0.4967963
79167,0.4998951,0.03135483,0.75758311,0.6254671013628401,0.99999999,5636.0,0.99932556,0.12517136
81556,0.4998951,0.03161567,0.75638229,0.6254671013628401,0.99999999,5699.0,0.99900824,0.20127571
82742,0.4998951,0.03164423,0.75562178,0.6254671013628401,0.99999999,5753.0,0.99858156,0.36307844
86022,0.4998951,0.03183034,0.75461856,0.6254671013628401,0.99999999,5881.0,0.99854284,0.55794298
