Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.99221266,0.0,0.55037904,1.0E-8,0.99999999,0.0,0.99999995,0.99221266
40,0.99221266,0.0,0.55037904,1.0E-8,0.99999999,1.0,0.99999995,0.99221266
97,0.99221266,0.0,0.55035167,1.0E-8,0.99999999,2.0,1.0,0.99221266
198,0.99221266,0.0,0.5502559,1.0E-8,0.99999999,3.0,1.0,0.99221266
299,0.99221266,0.0,0.55014106,1.0E-8,0.969877739522266,4.0,1.0,0.99221266
331,0.99221266,0.0,0.5501155,1.0E-8,0.9831813280355043,5.0,1.0,0.99221266
349,0.99221266,0.0,0.55007497,1.0E-8,0.9534485776702964,6.0,1.0,0.99221266
450,0.99221266,0.0,0.54989639,1.0E-8,0.9258599376952823,7.0,1.0,0.99221266
486,0.99221266,0.0,0.54994474,1.0E-8,0.93864344903171,8.0,1.0,0.99221266
587,0.99221266,0.0,0.54971546,0.012674605040721487,0.9502883579222414,9.0,1.0,0.99221266
669,0.99221266,0.0,0.54968478,0.0033585062023366863,0.9252129223690919,10.0,0.99999994,0.99221266
770,0.99221266,0.0,0.54954953,1.0E-8,0.9017078192842332,11.0,1.0,0.99221266
786,0.99221266,0.0,0.5495503,1.0E-8,0.8796241835135339,12.0,1.0,0.99221266
835,0.99221266,0.0,0.54953781,1.0E-8,0.8588316879825966,13.0,1.0,0.99221266
923,0.99221266,0.0,0.5492978,0.004534278814194492,0.8704657211858056,14.0,1.0,0.99221266
1024,0.99221266,0.0,0.54913122,1.0E-8,0.8509780980180606,15.0,1.0,0.99221266
1125,0.99221266,0.0,0.54898649,1.0E-8,0.832531754607592,16.0,1.0,0.99221266
1148,0.99221266,0.0,0.54896736,1.0E-8,0.8150420602113595,17.0,1.0,0.99221266
1249,0.99221266,0.0,0.54883929,1.0E-8,0.7984334605441195,18.0,1.0,0.99221266
1327,0.99221266,0.0,0.54872864,1.0E-8,0.7826382825447045,19.0,1.0,0.99221266
