Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
1234,0.7715355,0.47921352,0.35237019,0.8200000000000001,0.8200000000000001,65.0,1.0,0.77238819
1411,0.7715355,0.50889094,0.34943336,0.8200000000000001,0.8200000000000001,74.0,1.0,0.77238819
1874,0.7715355,0.53555803,0.34358446,0.8200000000000001,0.8200000000000001,99.0,1.0,0.7959822
2453,0.7715355,0.55717442,0.33778456,0.8200000000000001,0.8200000000000001,131.0,1.0,0.82060284
2690,0.7715355,0.58498936,0.33555682,0.8200000000000001,0.8200000000000001,143.0,1.0,0.82060284
2711,0.7715355,0.58498936,0.33444199,0.8200000000000001,0.8200000000000001,144.0,1.0,0.82060284
2732,0.7715355,0.58498936,0.33267634,0.8200000000000001,0.8200000000000001,145.0,1.0,0.82060284
2774,0.7715355,0.58498936,0.3295331,0.8200000000000001,0.8200000000000001,147.0,1.0,0.7874861
2816,0.7715355,0.58498936,0.3268111,0.8200000000000001,0.8200000000000001,149.0,1.0,0.7874861
2822,0.7715355,0.58498936,0.32569917,0.8200000000000001,0.8200000000000001,150.0,1.0,0.7874861
2843,0.7715355,0.58498936,0.32444617,0.8200000000000001,0.8200000000000001,151.0,1.0,0.82060284
2864,0.7715355,0.58498936,0.32517602,0.8200000000000001,0.8200000000000001,152.0,1.0,0.7874861
2888,0.7715355,0.58498936,0.3248165,0.8200000000000001,0.8200000000000001,154.0,1.0,0.7874861
2930,0.7715355,0.58498936,0.32280308,0.8200000000000001,0.8200000000000001,156.0,1.0,0.82060284
2951,0.7715355,0.58498936,0.32187146,0.8200000000000001,0.8200000000000001,157.0,1.0,0.82060284
3005,0.7715355,0.58498936,0.3194387,0.8200000000000001,0.8200000000000001,160.0,1.0,0.82060284
3052,0.7715355,0.58498936,0.31742355,0.8200000000000001,0.8200000000000001,163.0,1.0,0.82060284
3157,0.7715355,0.58498936,0.31698068,0.8200000000000001,0.8200000000000001,168.0,1.0,0.82060284
3355,0.7715355,0.58498936,0.31406246,0.8200000000000001,0.8200000000000001,181.0,1.0,0.82060284
3765,0.7715355,0.58498936,0.30909514,0.8200000000000001,0.8200000000000001,201.0,1.0,0.79906997
4518,0.7715355,0.58498936,0.30518061,0.8200000000000001,0.8200000000000001,240.0,0.99998508,0.79906997
4873,0.7715355,0.58498936,0.30252343,0.8200000000000001,0.8200000000000001,258.0,1.0,0.79906997
5506,0.85164191,0.59697163,0.30116434,0.8200000000000001,0.8200000000000001,292.0,0.9999672,0.79906997
6655,0.85164191,0.63490097,0.29900543,0.8200000000000001,0.8200000000000001,353.0,0.99988126,0.80111949
9215,0.8246061,0.67088205,0.29410832,0.8200000000000001,0.8200000000000001,487.0,0.99932524,0.80690877
9236,0.8246061,0.67088205,0.29398952,0.8200000000000001,0.8200000000000001,488.0,0.99938271,0.80690877
9257,0.8246061,0.67088205,0.29390383,0.8200000000000001,0.8200000000000001,489.0,0.99944457,0.77729547
9278,0.8246061,0.67088205,0.2928009,0.8200000000000001,0.8200000000000001,490.0,0.99950541,0.77729547
9320,0.8246061,0.67088205,0.28938456,0.8200000000000001,0.8200000000000001,492.0,0.99961177,0.77729547
9413,0.8246061,0.67088205,0.28429555,0.8200000000000001,0.8200000000000001,498.0,0.99882241,0.80690877
