Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.2709402,0.0,0.79139231,1.0E-8,0.99999999,0.0,1.0,0.2709402
81,0.2709402,0.0,0.79118493,1.0E-8,0.99999999,10.0,1.0,0.71650089
751,0.2709402,0.0,0.78900968,1.0E-8,0.99999999,91.0,1.0,0.83046714
946,0.63970746,0.0,0.78834577,1.0E-8,0.99999999,101.0,1.0,0.83046713
1150,0.63970746,0.0,0.78770339,1.0E-8,0.99999999,112.0,1.0,0.86101966
1745,0.83046713,0.0,0.78678561,1.0E-8,0.99999999,148.0,1.0,0.13908626
2919,0.83046713,0.0,0.78561998,1.0E-8,0.99999999,210.0,1.0,0.13908626
2977,0.83046713,0.0,0.78535143,1.0E-8,0.99999999,220.0,1.0,0.41052542
3246,0.83046713,0.0,0.78447878,1.0E-8,0.99999999,261.0,1.0,0.69240179
3337,0.83046713,0.0,0.78407716,1.0E-8,0.99999999,271.0,1.0,0.80478225
3539,0.83046713,0.0,0.78346518,1.0E-8,0.99999999,282.0,1.0,0.80478225
3728,0.83046713,0.0,0.78289922,1.0E-8,0.99999999,292.0,1.0,0.84920256
5497,0.80478225,0.0,0.78089265,1.0E-8,0.99999999,387.0,1.0,0.54368229
7035,0.80478225,0.0,0.78010642,1.0E-8,0.99999999,467.0,1.0,0.2539703
7150,0.84920256,0.0,0.77981296,0.1763464870795044,0.99999999,477.0,1.0,0.37604857
7293,0.84920256,0.0,0.77937076,0.3632816911028347,0.99999999,492.0,1.0,0.44874652
7430,0.84920256,0.0,0.77908059,0.3632816911028347,0.99999999,502.0,1.0,0.65967461
8158,0.84920256,0.0,0.77712431,0.3632816911028347,0.99999999,554.0,1.0,0.39060512
8378,0.84920256,0.0,0.77666088,0.3632816911028347,0.99999999,566.0,1.0,0.7902501
8513,0.84920256,0.0,0.77617285,0.3632816911028347,0.99999999,579.0,1.0,0.79965867
8736,0.84920256,0.0,0.77569906,0.3632816911028347,0.99999999,592.0,1.0,0.79894153
9914,0.84920256,0.0,0.77405289,0.3632816911028347,0.99999999,658.0,1.0,0.71284411
10654,0.84920256,0.0,0.77334109,0.3632816911028347,0.99999999,697.0,1.0,0.61108496
10854,0.84920256,0.0,0.77314588,0.3632816911028347,0.99999999,709.0,1.0,0.71258797
11076,0.84920256,0.0,0.77277194,0.3632816911028347,0.99999999,722.0,1.0,0.71490983
11303,0.84920256,0.0,0.77232165,0.3632816911028347,0.99999999,739.0,1.0,0.81670792
11475,0.84920256,0.0,0.77199176,0.3632816911028347,0.99999999,751.0,1.0,0.81916449
12336,0.84920256,0.0,0.7706347,0.3632816911028347,0.99999999,796.0,1.0,0.24053463
13140,0.84920256,0.0,0.76979921,0.3632816911028347,0.99999999,840.0,1.0,0.25838681
13262,0.84920256,0.0,0.7695661,0.3632816911028347,0.99999999,851.0,0.99942997,0.78889992
13640,0.84920256,0.0,0.76854071,0.3632816911028347,0.99999999,888.0,1.0,0.80132459
13847,0.84920256,0.0,0.7682596,0.3632816911028347,0.99999999,900.0,1.0,0.80132459
14022,0.84920256,0.0,0.76768426,0.3632816911028347,0.99999999,910.0,1.0,0.80132459
14942,0.84920256,0.0,0.76585746,0.3632816911028347,0.99999999,957.0,1.0,0.83071936
25591,0.80132459,1.0E-8,0.76301655,0.3632816911028347,0.99999999,1523.0,0.99901493,0.15790142
27180,0.80132459,1.0E-8,0.76274069,0.3632816911028347,0.99999999,1606.0,0.99901493,0.15790142
27259,0.80132459,1.0E-8,0.76247469,0.3632816911028347,0.99999999,1616.0,0.99901331,0.71267174
27664,0.80132459,1.0E-8,0.76131581,0.3632816911028347,0.99999999,1656.0,0.99876652,0.77418946
27859,0.80132459,1.0E-8,0.76079905,0.3632816911028347,0.99999999,1666.0,0.99883272,0.77418946
28057,0.80132459,1.0E-8,0.76022393,0.3632816911028347,0.99999999,1677.0,0.99848757,0.80198635
30030,0.80132459,1.0E-8,0.75832034,0.3632816911028347,0.99999999,1782.0,0.99882922,0.66878412
30235,0.80132459,1.0E-8,0.75808896,0.3632816911028347,0.99999999,1792.0,0.99889794,0.66649275
30418,0.80132459,1.0E-8,0.75781488,0.3632816911028347,0.99999999,1802.0,0.99899418,0.76783459
31353,0.80132459,1.0E-8,0.75675633,0.3632816911028347,0.99999999,1852.0,0.99955638,0.40748814
31534,0.80132459,1.0E-8,0.7564964,0.3632816911028347,0.99999999,1862.0,0.99957318,0.38734513
31743,0.80132459,1.0E-8,0.75621453,0.3632816911028347,0.99999999,1874.0,0.99967895,0.51268735
32134,0.80132459,1.0E-8,0.75541826,0.3632816911028347,0.99999999,1902.0,0.99975207,0.70791333
32383,0.80132459,1.0E-8,0.75492364,0.3632816911028347,0.99999999,1917.0,0.9994017,0.73950538
32630,0.80132459,1.0E-8,0.75439105,0.3632816911028347,0.99999999,1932.0,0.99905638,0.66248041
32858,0.80132459,1.0E-8,0.7538004,0.3632816911028347,0.99999999,1945.0,0.99883587,0.71068369
33040,0.80132459,1.0E-8,0.75327328,0.3632816911028347,0.99999999,1955.0,0.99890066,0.44607942
34635,0.80132459,1.0E-8,0.75130547,0.3632816911028347,0.99999999,2042.0,0.99923048,0.7173514
34806,0.80132459,1.0E-8,0.75104605,0.3632816911028347,0.99999999,2053.0,0.99880912,0.7173514
35114,0.80132459,1.0E-8,0.75043636,0.3632816911028347,0.99999999,2071.0,0.99818563,0.75253963
36560,0.80132459,1.0E-8,0.74871904,0.3632816911028347,0.99999999,2153.0,0.99818563,0.75253963
37208,0.80132459,1.0E-8,0.74813643,0.3632816911028347,0.99999999,2194.0,0.9979151,0.07812444
44591,0.80132459,1.0E-8,0.7461617,0.3632816911028347,0.99999999,2623.0,0.9979151,0.07812444
44661,0.80132459,1.0E-8,0.74582709,0.3632816911028347,0.99999999,2634.0,0.99742538,0.23143457
44869,0.80132459,1.0E-8,0.74546297,0.3632816911028347,0.99999999,2659.0,0.99695564,0.84957707
45007,0.80132459,1.0E-8,0.74513326,0.3632816911028347,0.99999999,2670.0,0.99695564,0.84957707
45217,0.80132459,1.0E-8,0.74475414,0.3632816911028347,0.99999999,2680.0,0.99705416,0.84957707
46363,0.80132459,1.0E-8,0.74366507,0.3632816911028347,0.99999999,2737.0,0.99746836,0.84957707
60153,0.84957707,1.0E-8,0.74183313,0.3632816911028347,0.99999999,3449.0,0.99594997,0.79083206
192722,0.84957707,1.0E-8,0.7402738,0.3632816911028347,0.99999999,10302.0,0.99594997,0.79083206
192934,0.84957707,1.0E-8,0.73964029,0.3632816911028347,0.99999999,10313.0,0.99548905,0.79083206
194546,0.84957707,1.0E-8,0.73762732,0.3632816911028347,0.99999999,10394.0,0.99627065,0.83206015
204253,0.84957707,1.0E-8,0.73558264,0.3632816911028347,0.99999999,10911.0,0.99314007,0.49525076
205238,0.84957707,1.0E-8,0.7355006,0.3632816911028347,0.99999999,10963.0,0.99314007,0.49525076
205425,0.84957707,1.0E-8,0.73536217,0.3632816911028347,0.99999999,10976.0,0.99205448,0.51741969
206534,0.84957707,1.0E-8,0.73391893,0.3632816911028347,0.99999999,11050.0,0.99146463,0.23362259
207062,0.84957707,1.0E-8,0.7331657,0.3632816911028347,0.99999999,11081.0,0.99146463,0.24569281
