Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.16178243,1.0,0.33478138,1.0E-8,0.29747137826075526,0.0,1.0,0.16178243
118,0.16178243,1.0,0.33477534,1.0E-8,0.29747137826075526,5.0,1.0,0.16178243
521,0.16178243,1.0,0.3347398,1.0E-8,0.29747137826075526,25.0,1.0,0.16178243
1221,0.16178243,1.0,0.33465118,1.0E-8,0.29747137826075526,54.0,1.0,0.16178243
2151,0.16178243,1.0,0.33453062,1.0E-8,0.29747137826075526,96.0,1.0,0.16178243
3155,0.16178243,1.0,0.33438449,1.0E-8,0.29747137826075526,143.0,1.0,0.16178243
4493,0.16178243,1.0,0.33422273,1.0E-8,0.29747137826075526,208.0,1.0,0.16178243
6804,0.16178243,1.0,0.33395099,1.0E-8,0.29747137826075526,317.0,1.0,0.16178243
11488,0.16178243,0.99999996,0.33336843,1.0E-8,0.29747137826075526,535.0,0.99999996,0.16178243
17274,0.16178243,0.99999984,0.3328097,1.0E-8,0.29747137826075526,793.0,0.99999984,0.16178243
27049,0.16178243,0.99252987,0.33212054,1.0E-8,0.29747137826075526,1242.0,0.99252987,0.16178243
43993,0.16178243,0.95144738,0.33116461,1.0E-8,0.29747137826075526,2030.0,0.95144738,0.16178243
51361,0.16178243,0.93076992,0.33082682,1.0E-8,0.29747137826075526,2369.0,0.93076992,0.16178243
66088,0.16178243,0.89015065,0.33016895,1.0E-8,0.29747137826075526,3034.0,0.89015065,0.16178243
96164,0.16178243,0.82336734,0.32900451,1.0E-8,0.29747137826075526,4400.0,0.82336734,0.16178243
134820,0.16178243,0.76712906,0.32761441,1.0E-8,0.29747137826075526,6190.0,0.76712906,0.16178243
167750,0.16178243,0.73759899,0.32647502,1.0E-8,0.29747137826075526,7693.0,0.73759899,0.16178243
221436,0.16178243,0.69069475,0.3246843,1.0E-8,0.29747137826075526,10147.0,0.69069475,0.16178243
298475,0.16178243,0.65259087,0.32249522,1.0E-8,0.29747137826075526,13695.0,0.65259087,0.16178243
492503,0.16178243,0.59557029,0.31834943,1.0E-8,0.29747137826075526,22522.0,0.59557029,0.16178243
659084,0.16178243,0.55859685,0.31555252,1.0E-8,0.29747137826075526,30140.0,0.55859685,0.16178243
1531779,0.16178243,0.3891783,0.30728989,1.0E-8,0.29747137826075526,69916.0,0.3891783,0.16178243
4545272,0.16178243,0.23533924,0.29635871,1.0E-8,0.29747137826075526,207350.0,0.23533924,0.16178243
20075140,0.16178243,0.18558243,0.28304789,1.0E-8,0.29747137826075526,916691.0,0.18558243,0.16178243
21903938,0.16178243,0.18419387,0.28238297,1.0E-8,0.29747137826075526,1000000.0,0.18419387,0.16178243
