Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.03769537,0.0,0.79003712,1.0E-8,0.99999999,0.0,1.0,0.03769537
81,0.03769537,0.0,0.78981493,1.0E-8,0.99999999,16.0,1.0,0.18081492
1012,0.03769537,0.0,0.78873403,1.0E-8,0.99999999,163.0,1.0,0.59545831
1267,0.14407498,0.0,0.78826667,1.0E-8,0.99999999,179.0,1.0,0.64094077
1823,0.43195081,4.5E-7,0.78724652,1.0E-8,0.99999999,198.0,1.0,0.0175286
2448,0.50362705,1.597E-5,0.7865528,1.0E-8,0.99999999,220.0,1.0,0.0175286
2539,0.50362705,1.597E-5,0.7863538,1.0E-8,0.99999999,236.0,1.0,0.26882818
3748,0.50362705,1.933E-5,0.78527313,1.0E-8,0.99999999,466.0,1.0,0.60430351
4161,0.50362705,2.342E-5,0.7846255,1.0E-8,0.99999999,482.0,1.0,0.49262749
4672,0.50362705,2.737E-5,0.783863,1.0E-8,0.99999999,499.0,1.0,0.03645282
5096,0.50362705,3.235E-5,0.78318647,1.0E-8,0.99999999,515.0,1.0,0.27371778
5227,0.50362705,3.235E-5,0.78295624,1.0E-8,0.99999999,532.0,1.0,0.27371778
5476,0.50362705,3.412E-5,0.78258081,1.0E-8,0.99999999,549.0,1.0,0.35545943
8332,0.73817417,0.0016934,0.78057617,1.0E-8,0.99999999,706.0,1.0,0.67512257
8828,0.73817417,0.00222914,0.78017696,1.0E-8,0.99999999,730.0,1.0,0.67512257
12137,0.67512257,0.00824848,0.7785761,1.0E-8,0.99999999,836.0,1.0,0.20931913
59199,0.67512257,0.28154614,0.77588908,1.0E-8,0.99999999,2317.0,1.0,0.16866458
59455,0.67512257,0.28211411,0.77563383,0.29808463780127353,0.99999999,2333.0,1.0,0.18194315
59824,0.67512257,0.28223845,0.77503846,0.4387329447730944,0.99999999,2352.0,1.0,0.23519927
60047,0.67512257,0.28233129,0.77467683,0.4387329447730944,0.99999999,2368.0,1.0,0.36457671
60444,0.67512257,0.28257711,0.77397204,0.4387329447730944,0.99999999,2387.0,1.0,0.37417591
60943,0.67512257,0.28261927,0.77342003,0.4387329447730944,0.99999999,2407.0,1.0,0.6246262
65856,0.67512257,0.28463432,0.7709928,0.4387329447730944,0.99999999,2603.0,1.0,0.17508743
66767,0.67512257,0.28521158,0.77057565,0.4387329447730944,0.99999999,2628.0,1.0,0.26938742
67046,0.67512257,0.28534693,0.77024152,0.4387329447730944,0.99999999,2646.0,1.0,0.61330243
69770,0.67512257,0.2863819,0.76865258,0.4387329447730944,0.99999999,2823.0,1.0,0.53615065
70335,0.67512257,0.28669005,0.76828737,0.4387329447730944,0.99999999,2841.0,1.0,0.60788332
71827,0.67512257,0.28746718,0.76755991,0.4387329447730944,0.99999999,2901.0,1.0,0.07613486
74403,0.67512257,0.28868951,0.76686759,0.4387329447730944,0.99999999,2993.0,1.0,0.01646054
74614,0.67512257,0.28873609,0.76664196,0.4387329447730944,0.99999999,3012.0,0.99966276,0.01693016
74711,0.67512257,0.28873609,0.76638351,0.4387329447730944,0.99999999,3029.0,1.0,0.15417747
74839,0.67512257,0.28873609,0.76621137,0.4387329447730944,0.99999999,3046.0,1.0,0.15417747
75228,0.67512257,0.28908295,0.76582862,0.4387329447730944,0.99999999,3066.0,0.99937736,0.36372021
76974,0.67512257,0.2894719,0.76432266,0.4387329447730944,0.99999999,3161.0,0.99937736,0.57776732
77305,0.67512257,0.28953982,0.76400014,0.4387329447730944,0.99999999,3178.0,0.99911688,0.54012759
77899,0.67512257,0.28978704,0.76334489,0.4387329447730944,0.99999999,3199.0,0.99887207,0.6677033
78856,0.67512257,0.29001422,0.76252075,0.4387329447730944,0.99999999,3233.0,0.99905744,0.54887007
80961,0.67512257,0.29073844,0.76159697,0.4387329447730944,0.99999999,3305.0,0.99865111,0.13633324
81484,0.67512257,0.29092888,0.76134984,0.4387329447730944,0.99999999,3321.0,0.99865111,0.03504424
81735,0.67512257,0.29097097,0.76106299,0.4387329447730944,0.99999999,3340.0,0.99805787,0.06538945
81943,0.67512257,0.29098449,0.76088171,0.4387329447730944,0.99999999,3359.0,0.99805787,0.06538945
82150,0.67512257,0.29098449,0.76051825,0.4387329447730944,0.99999999,3375.0,0.99815663,0.44098907
83664,0.67512257,0.29109215,0.75933474,0.4387329447730944,0.99999999,3489.0,0.99809959,0.64961843
84140,0.67512257,0.29119894,0.75875406,0.4387329447730944,0.99999999,3505.0,0.99820392,0.64961843
84713,0.67512257,0.29122266,0.75813731,0.4387329447730944,0.99999999,3523.0,0.99792242,0.73838243
92978,0.67512257,0.29293058,0.755689,0.4387329447730944,0.99999999,3781.0,0.99689281,0.19706705
93569,0.67512257,0.29307879,0.75544767,0.4387329447730944,0.99999999,3798.0,0.99663085,0.22158695
93914,0.67512257,0.29310144,0.75498745,0.4387329447730944,0.99999999,3817.0,0.99639262,0.48620684
