Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.42178307,0.28015338,0.57730802,1.0E-8,0.99999999,0.0,1.0,0.70559245
124,0.47164802,0.37469583,0.42493373,1.0E-8,0.500931165987606,5.0,1.0,0.68671247
369,0.76857973,0.58551989,0.16270823,1.0E-8,0.3477801382425992,15.0,1.0,0.71548459
492,0.7846552,0.63839136,0.12915816,0.022630387576923428,0.3034565689448157,20.0,0.99865327,0.77382653
791,0.81398035,0.7044046,0.0931612,0.06804496011347591,0.26019931469568436,32.0,0.98737008,0.79923132
940,0.81623289,0.72116171,0.08000499,0.07821211055413893,0.2510059964417458,38.0,0.982502,0.81420282
1088,0.8220899,0.73299103,0.07245689,0.08237451566603807,0.23960163424878303,44.0,0.9790547,0.81424041
1414,0.8220899,0.74696403,0.06258174,0.09029520837653836,0.22677796235516895,57.0,0.97210393,0.82472768
1787,0.8220899,0.75640734,0.05556168,0.0994069415026238,0.21833184992037813,72.0,0.96432148,0.82472767
2288,0.82264794,0.76694993,0.04751278,0.10566671616012678,0.20938146767975457,92.0,0.9578002,0.82472767
2789,0.82264794,0.77262556,0.04161344,0.10316164361930774,0.1961824231666195,112.0,0.95564778,0.82472767
3541,0.82341239,0.77759567,0.0384496,0.10529016114703245,0.18871463501603714,142.0,0.9514207,0.82472767
3916,0.82384137,0.78050905,0.0356937,0.10956905950126158,0.18891250232086423,157.0,0.94794784,0.82472767
4715,0.82680155,0.78450535,0.03274683,0.11448936282913035,0.18665923731444467,189.0,0.94229057,0.82472797
5857,0.82990696,0.78947906,0.02918279,0.11554253862422362,0.1800423237610975,235.0,0.932466,0.824734
6841,0.83202673,0.79294329,0.0274344,0.11751391924698087,0.1767745609079078,275.0,0.9252798,0.824734
7139,0.83202673,0.79362317,0.02733652,0.11686080045701924,0.17484448221211885,287.0,0.92340137,0.824734
8060,0.8330367,0.79600547,0.02595554,0.11941673822750283,0.1738132780857109,324.0,0.91838323,0.82551549
10046,0.83325182,0.80017027,0.02301514,0.12281092482241068,0.17159616062945088,404.0,0.90981247,0.82551795
12431,0.83505047,0.80461359,0.02040594,0.12424565590533396,0.167958715967197,500.0,0.90358709,0.82551795
13697,0.83505047,0.80633181,0.01936098,0.12525994806692484,0.16690980686433635,551.0,0.90073482,0.82551549
16261,0.83505775,0.80891028,0.01751833,0.12769941364270188,0.16590348315874653,654.0,0.89536976,0.82681258
42229,0.83797599,0.82039692,0.01109642,0.13646957893031053,0.16005676107429034,1698.0,0.87342341,0.83569681
50621,0.83814154,0.82166101,0.0099965,0.1384074962457276,0.16001020491848414,2037.0,0.87003149,0.83569681
125618,0.83834817,0.82767276,0.00625034,0.1422273761180397,0.15604292970241407,5074.0,0.85834516,0.83664066
222766,0.83903455,0.83059212,0.00481595,0.1436420031800443,0.15405190149935769,9004.0,0.85345864,0.83715969
292497,0.83903455,0.83165324,0.00436577,0.14431318942737034,0.15342275242425066,11822.0,0.85149118,0.83715969
1035946,0.83906793,0.83508855,0.00235966,0.14682554241525347,0.15168344949544216,41909.0,0.84528951,0.83849424
1584149,0.83906793,0.83589457,0.0018749,0.1473654145581482,0.15130092478617532,64091.0,0.84405567,0.83849424
4808828,0.83906793,0.83724989,0.00106095,0.14826728318299878,0.15055236587112278,194574.0,0.84188805,0.83885157
6206407,0.83906793,0.83747094,9.2642E-4,0.14853429346959662,0.1505474169843255,251121.0,0.8415351,0.83899136
6254534,0.83906793,0.83747865,9.2276E-4,0.14853248404344452,0.15053807115637366,253070.0,0.84152807,0.83899136
6660473,0.83906793,0.83752443,8.8975E-4,0.1485602167908825,0.15050638688371298,269492.0,0.84145292,0.83899136
8982941,0.83906793,0.83773434,7.8843E-4,0.14868325260414897,0.1503684105128674,363480.0,0.84112865,0.83899136
24712427,0.83906793,0.83824411,5.0995E-4,0.1491005742215124,0.15012726819894912,1000000.0,0.84028036,0.83899136
