Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.42669953,0.31385792,0.31066924,1.0E-8,0.5144076541135942,0.0,1.0,0.68962402
99,0.42669953,0.31770313,0.29794046,1.0E-8,0.49187117708702166,4.0,1.0,0.69020433
271,0.42669953,0.3208751,0.28085123,1.0E-8,0.45813187175255926,11.0,1.0,0.69204018
543,0.42669953,0.32226157,0.27201698,1.0E-8,0.46850989764343465,22.0,1.0,0.69580428
716,0.42669953,0.32226157,0.27201698,1.0E-8,0.46850989764343465,29.0,1.0,0.69581315
1062,0.42793664,0.33248842,0.25116774,1.0E-8,0.4304689445876335,43.0,1.0,0.69580379
1408,0.47159926,0.35127894,0.23536879,1.0E-8,0.40105450894757566,57.0,1.0,0.70991582
1608,0.47159926,0.35127894,0.23536879,1.0E-8,0.40105450894757566,65.0,1.0,0.70991582
1809,0.47271632,0.361779,0.22654314,1.0E-8,0.3818936397214808,73.0,1.0,0.70991391
2081,0.47277598,0.41030975,0.21369249,1.0E-8,0.39162892975612473,84.0,1.0,0.69195344
2431,0.48215562,0.41887944,0.20467827,1.0E-8,0.378533991999893,98.0,1.0,0.69195507
2682,0.48215562,0.41887944,0.20467827,1.0E-8,0.378533991999893,108.0,1.0,0.69195511
3030,0.48215606,0.41954169,0.2042871,1.0E-8,0.378533991999893,122.0,1.0,0.69195516
3676,0.48215606,0.42122589,0.20319101,1.0E-8,0.378533991999893,148.0,1.0,0.69195516
4049,0.48215606,0.4221493,0.20251825,1.0E-8,0.378533991999893,163.0,1.0,0.6919552
4994,0.6538696,0.43898444,0.19443791,1.0E-8,0.378533991999893,201.0,1.0,0.69195468
5484,0.6538696,0.43820881,0.19438524,1.0E-8,0.378533991999893,221.0,1.0,0.69195432
5608,0.67659591,0.44393016,0.1962136,1.0E-8,0.39042582735698766,226.0,1.0,0.69195437
5705,0.68058525,0.44548033,0.19568373,1.0E-8,0.39042582735698766,230.0,1.0,0.69195477
5903,0.68333696,0.44619761,0.19542952,1.0E-8,0.39042582735698766,238.0,1.0,0.69195446
6199,0.68058525,0.44446354,0.19564949,1.0E-8,0.39042582735698766,250.0,1.0,0.69195412
6346,0.69003859,0.45098629,0.19350538,1.0E-8,0.3842327638869575,256.0,1.0,0.69195439
