Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.9117779,0.0,0.55052734,1.0E-8,0.99999999,0.0,0.99999995,0.9117779
97,0.9117779,1.3856E-4,0.52107907,1.0E-8,0.8566968734972601,2.0,0.99999995,0.9117779
198,0.9117779,0.00189059,0.3845526,0.11044166445578357,0.7784472244331053,3.0,0.99999698,0.9117779
299,0.9117779,0.00169383,0.351053,0.23018650996071904,0.7824717178873823,4.0,0.9999945,0.9117779
349,0.9117779,0.0068229,0.31905425,0.22186714492494036,0.7255012761276911,6.0,0.99999506,0.9117779
587,0.9117779,0.03338949,0.26747112,0.28721191932754053,0.6752880806724595,9.0,0.99997953,0.9117779
669,0.9117779,0.05772159,0.24572536,0.2994391717405992,0.6623094621391822,10.0,0.99996592,0.9117779
770,0.9117779,0.04514548,0.25606874,0.3358937022483806,0.6787404440930829,11.0,0.99965862,0.9117779
835,0.9117779,0.08843964,0.22661597,0.32608192717332407,0.6518916411086143,13.0,0.99983675,0.9117779
1024,0.9117779,0.14947156,0.19962231,0.3411267094564825,0.6339622585150477,15.0,0.99968837,0.9117779
1125,0.9117779,0.17486138,0.19071653,0.35040679940585084,0.6301126811136297,16.0,0.99953957,0.9117779
1327,0.9117779,0.26365888,0.17842483,0.3351104049669196,0.5896207778287793,19.0,0.99955174,0.9117779
1394,0.9117779,0.31369405,0.18366778,0.32363099642955806,0.5703083975098359,21.0,0.99967295,0.9117779
1640,0.9117779,0.33124615,0.15693211,0.3516689284157321,0.580792945222612,24.0,0.9990713,0.9117779
1833,0.9117779,0.39341752,0.13870201,0.361420763785961,0.5781503863115048,28.0,0.99903122,0.9117779
1985,0.9117779,0.42158345,0.1269491,0.3704513892822779,0.5790070944722346,30.0,0.9988115,0.9117779
2159,0.9117779,0.43736888,0.12327404,0.3767099370927922,0.5767784350002311,32.0,0.99834739,0.9117779
