Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.9117779,0.0,0.55052734,1.0E-8,0.99999999,0.0,0.99999995,0.9117779
40,0.9117779,0.0,0.55052734,1.0E-8,0.99999999,1.0,0.99999995,0.9117779
97,0.9117779,1.0E-8,0.52380914,1.0E-8,0.9732817892080146,2.0,1.0,0.9117779
198,0.9117779,0.0,0.53951469,0.05964888546610647,0.99999999,3.0,0.99999952,0.9117779
299,0.9117779,7.2E-7,0.52479055,1.0E-8,0.9403511145338934,4.0,0.99999952,0.9117779
331,0.9117779,7.2E-7,0.52479055,1.0E-8,0.9403511145338934,5.0,0.99999952,0.9117779
349,0.9117779,8.45E-6,0.51006642,1.0E-8,0.9100950790739004,6.0,1.0,0.9117779
450,0.9117779,4.278E-5,0.49649312,1.0E-8,0.8821861780120617,7.0,1.0,0.9117779
486,0.9117779,4.278E-5,0.49649312,1.0E-8,0.8821861780120617,8.0,1.0,0.9117779
587,0.9117779,4.278E-5,0.49043959,1.0E-8,0.8821861780120617,9.0,1.0,0.9117779
669,0.9117779,1.4059E-4,0.49621756,1.0E-8,0.8563492367281587,10.0,1.0,0.9117779
770,0.9117779,6.922E-5,0.48495219,1.0E-8,0.8723512613302811,11.0,0.99999999,0.9117779
786,0.9117779,1.9379E-4,0.48495219,1.0E-8,0.8484551152555019,12.0,0.99999999,0.9117779
835,0.9117779,2.0836E-4,0.49032161,1.0E-8,0.8466126304597644,13.0,1.0,0.9117779
923,0.9117779,1.2881E-4,0.48058005,0.01657230325470027,0.8584276967452997,14.0,0.99999962,0.9117779
1024,0.9117779,2.7745E-4,0.48481281,0.00937155689182656,0.839113291593022,15.0,0.99999984,0.9117779
1125,0.9117779,5.2913E-4,0.47836556,0.0026965140607073113,0.8208328977039985,16.0,0.9999989,0.9117779
1148,0.9117779,9.2061E-4,0.47995063,1.0E-8,0.803502378845873,17.0,0.99999999,0.9117779
1249,0.9117779,0.00211195,0.48497124,1.0E-8,0.7870466293890812,18.0,0.99999999,0.9117779
1327,0.9117779,0.00313637,0.48497124,1.0E-8,0.7713983843990906,19.0,0.99999999,0.9117779
1358,0.9117779,0.0023566,0.48105595,0.006660680760344151,0.7828130034501821,20.0,0.99999954,0.9117779
1394,0.9117779,0.00177651,0.46913409,0.026942099941872355,0.7935707205709481,21.0,0.99999908,0.9117779
1438,0.9117779,0.00261487,0.47246448,0.021276445833906865,0.7787235541660932,22.0,0.99999933,0.9117779
1539,0.9117779,0.00338392,0.465869,0.04034025981339556,0.7889280328695312,23.0,0.99999845,0.9117779
