Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.17181239,1.0,0.2070554,0.1,0.1,0.0,1.0,0.17181239
56,0.17181239,0.99999997,0.20236493,0.1,0.1,2.0,0.99999997,0.17181239
131,0.17181239,0.99999997,0.20204165,0.1,0.1,6.0,0.99999997,0.17181239
242,0.17181239,0.99999956,0.18188156,0.1,0.1,10.0,0.99999956,0.17181239
389,0.17181239,0.99874662,0.17359952,0.1,0.1,18.0,0.99874662,0.17181239
466,0.17181239,0.99839374,0.16659078,0.1,0.1,22.0,0.99839374,0.17181239
521,0.17181239,0.99997321,0.16289754,0.1,0.1,24.0,0.99997321,0.17181239
615,0.17181239,0.99999817,0.15484761,0.1,0.1,29.0,0.99999817,0.17181239
898,0.17181239,0.98963649,0.14401071,0.1,0.1,39.0,0.98963649,0.17181239
1047,0.17181239,0.99999653,0.13482121,0.1,0.1,46.0,0.99999653,0.17181239
1319,0.17181239,0.99999526,0.115783,0.1,0.1,57.0,0.99999526,0.17181239
1734,0.17181239,0.94087739,0.10678755,0.1,0.1,76.0,0.94087739,0.17181239
2052,0.17181239,0.87378291,0.10197104,0.1,0.1,91.0,0.87378291,0.17181239
2196,0.17181239,0.88276818,0.09732257,0.1,0.1,96.0,0.88276818,0.17181239
3348,0.17181239,0.74131995,0.08468638,0.1,0.1,150.0,0.74131995,0.17181239
4835,0.17181239,0.64781118,0.07131243,0.1,0.1,224.0,0.64781118,0.17181239
5189,0.17181239,0.63604256,0.07037361,0.1,0.1,238.0,0.63604256,0.17181239
6087,0.17181239,0.60176351,0.06945629,0.1,0.1,282.0,0.60176351,0.17181239
7074,0.17181239,0.57191242,0.06778333,0.1,0.1,331.0,0.57191242,0.17181239
7371,0.17181239,0.56477212,0.06717962,0.1,0.1,344.0,0.56477212,0.17181239
9394,0.17181239,0.52226944,0.0638146,0.1,0.1,436.0,0.52226944,0.17181239
11654,0.17181239,0.40575919,0.06157456,0.1,0.1,544.0,0.40575919,0.17181239
13588,0.17181239,0.3869049,0.05626589,0.1,0.1,631.0,0.3869049,0.17181239
14400,0.17181239,0.37461511,0.05527607,0.1,0.1,666.0,0.37461511,0.17181239
17002,0.17181239,0.34287935,0.04911856,0.1,0.1,785.0,0.34287935,0.17181239
18761,0.17181239,0.32825719,0.04559385,0.1,0.1,862.0,0.32825719,0.17181239
23427,0.17181239,0.31917473,0.04016527,0.1,0.1,1076.0,0.31917473,0.17181239
25597,0.17181239,0.31306443,0.03724748,0.1,0.1,1172.0,0.31306443,0.17181239
26514,0.17181239,0.30666066,0.03623459,0.1,0.1,1218.0,0.30666066,0.17181239
28945,0.17181239,0.30086185,0.03398945,0.1,0.1,1325.0,0.30086185,0.17181239
29124,0.17181239,0.30115009,0.0335401,0.1,0.1,1333.0,0.30115009,0.17181239
31113,0.17181239,0.29653926,0.03210814,0.1,0.1,1428.0,0.29653926,0.17181239
33598,0.17181239,0.28699272,0.03173908,0.1,0.1,1537.0,0.28699272,0.17181239
35045,0.17181239,0.28182656,0.03287319,0.1,0.1,1607.0,0.28182656,0.17181239
46769,0.17181239,0.26595976,0.02909728,0.1,0.1,2145.0,0.26595976,0.17181239
50499,0.17181239,0.26193706,0.02731244,0.1,0.1,2315.0,0.26193706,0.17181239
57612,0.17181239,0.25005582,0.02647298,0.1,0.1,2630.0,0.25005582,0.17181239
68400,0.17181239,0.24195725,0.02518416,0.1,0.1,3120.0,0.24195725,0.17181239
93604,0.17181239,0.22994057,0.02152002,0.1,0.1,4272.0,0.22994057,0.17181239
146092,0.17181239,0.22402995,0.01838862,0.1,0.1,6686.0,0.22402995,0.17181239
261108,0.17181239,0.21027041,0.01231952,0.1,0.1,11958.0,0.21027041,0.17181239
608825,0.17181239,0.1939162,0.00883919,0.1,0.1,27749.0,0.1939162,0.17181239
1374125,0.17181239,0.18709966,0.00566762,0.1,0.1,62531.0,0.18709966,0.17181239
4319673,0.17181239,0.18123885,0.00318185,0.1,0.1,196326.0,0.18123885,0.17181239
15355766,0.17181239,0.17639815,0.0015259,0.1,0.1,698520.0,0.17639815,0.17181239
21986619,0.17181239,0.1753792,0.00146069,0.1,0.1,1000000.0,0.1753792,0.17181239
