Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.42669953,0.31385792,0.31066924,1.0E-8,0.5144076541135942,0.0,1.0,0.68962402
84,0.42669953,0.31587738,0.29854784,1.0E-8,0.49187117708702166,4.0,1.0,0.69020433
231,0.42669953,0.31587738,0.28207925,1.0E-8,0.45813187175255926,11.0,1.0,0.69204018
399,0.42669953,0.31936172,0.2691122,1.0E-8,0.4400388652408571,19.0,1.0,0.69579775
525,0.42669953,0.31936172,0.2691122,1.0E-8,0.4400388652408571,25.0,1.0,0.69579775
672,0.42669953,0.32028042,0.25909181,1.0E-8,0.4279572910412102,32.0,1.0,0.69580164
882,0.42793664,0.32839074,0.24837836,1.0E-8,0.4193578334765224,42.0,1.0,0.70303286
1134,0.42793664,0.33614117,0.24741721,1.0E-8,0.4193578334765224,54.0,1.0,0.7030322
1449,0.47141752,0.35177916,0.23369963,1.0E-8,0.39852140152946325,69.0,1.0,0.70991585
1701,0.47264896,0.36043512,0.22527508,1.0E-8,0.371077968918891,81.0,1.0,0.70991475
1869,0.4726669,0.3633884,0.22484622,1.0E-8,0.371077968918891,89.0,1.0,0.70991475
2058,0.47270666,0.36611181,0.22443248,1.0E-8,0.371077968918891,98.0,1.0,0.70991475
2562,0.4727303,0.37329169,0.22327388,1.0E-8,0.371077968918891,122.0,1.0,0.70991441
3276,0.47273782,0.40880237,0.21298083,1.0E-8,0.371077968918891,156.0,1.0,0.69195384
4368,0.47562392,0.39955386,0.21647728,1.0E-8,0.371077968918891,208.0,1.0,0.70991343
4683,0.47508266,0.39975985,0.21638914,1.0E-8,0.371077968918891,223.0,1.0,0.70991225
4809,0.47509172,0.39804885,0.21688935,1.0E-8,0.371077968918891,229.0,1.0,0.70991209
5229,0.47691452,0.4036901,0.2153209,1.0E-8,0.371077968918891,249.0,1.0,0.70991151
5439,0.48224376,0.42452661,0.19929224,1.0E-8,0.3595481354713826,259.0,1.0,0.6919554
5712,0.48339594,0.43385548,0.19356285,1.0E-8,0.3657802462068881,272.0,1.0,0.69494984
6069,0.68392637,0.46887076,0.17962299,1.0E-8,0.344736221661826,289.0,1.0,0.71673886
6195,0.70464386,0.48302186,0.17596884,1.0E-8,0.34216856410347773,295.0,1.0,0.71673891
6279,0.70464386,0.48302186,0.17596884,1.0E-8,0.34216856410347773,299.0,1.0,0.71673891
6489,0.71502435,0.49329255,0.17315332,1.0E-8,0.3400567007970634,309.0,1.0,0.7167389
6993,0.74803379,0.51106975,0.16358628,1.0E-8,0.33626108520211706,333.0,1.0,0.71673889
7287,0.7523052,0.5126285,0.16261113,1.0E-8,0.33626108520211706,347.0,1.0,0.7167389
7413,0.75391784,0.51991104,0.159934,1.0E-8,0.32917666648612126,353.0,1.0,0.7167389
7749,0.75391784,0.52213413,0.15874722,1.0E-8,0.32917666648612126,369.0,1.0,0.7167389
8001,0.75647173,0.52802437,0.15410772,1.0E-8,0.32072536199294865,381.0,1.0,0.7167389
8253,0.7571555,0.53457342,0.14948512,1.0E-8,0.3086215453750778,393.0,1.0,0.71673889
8484,0.7571555,0.53541627,0.14876653,1.0E-8,0.3086215453750778,404.0,1.0,0.71673889
8799,0.76019953,0.53608237,0.14852207,1.0E-8,0.3086215453750778,419.0,1.0,0.71673889
9366,0.77489903,0.55628958,0.13931935,1.0E-8,0.3009076346832389,446.0,1.0,0.71673888
9807,0.76788022,0.5711102,0.13541329,1.0E-8,0.2879588413693276,467.0,1.0,0.75649028
10416,0.76937131,0.5714516,0.13521679,1.0E-8,0.2879588413693276,496.0,1.0,0.75649028
10668,0.76788022,0.57129064,0.1352404,1.0E-8,0.2879588413693276,508.0,1.0,0.75649028
11718,0.76847572,0.5738626,0.13242109,1.0E-8,0.2879588413693276,558.0,1.0,0.75649028
12117,0.76882129,0.57452231,0.13166511,1.0E-8,0.2879588413693276,577.0,1.0,0.75649028
13188,0.76950608,0.57480634,0.13157366,1.0E-8,0.2874504014317061,628.0,1.0,0.75649028
