Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.42178307,0.28015338,0.57730802,1.0E-8,0.99999999,0.0,1.0,0.70559245
105,0.47517753,0.31399596,0.41965817,1.0E-8,0.4227314468834001,5.0,1.0,0.71510891
357,0.67071881,0.51388994,0.18259548,1.0E-8,0.3210883328155811,17.0,1.0,0.75731976
462,0.79075979,0.62846867,0.13506148,0.014895827827566738,0.29198247905074015,22.0,0.9994019,0.77382583
609,0.80493081,0.67834937,0.10664367,0.04570792801460828,0.2593235185262722,29.0,0.9938987,0.79890326
798,0.81623289,0.70935647,0.08678601,0.06285427912047799,0.2446628051619822,38.0,0.9878141,0.79909806
1029,0.8220899,0.73319927,0.07172557,0.0716901498654414,0.22681731282112574,49.0,0.98194354,0.79909806
1197,0.8220899,0.74291625,0.06541273,0.07819923287905525,0.21880349191658507,57.0,0.97743068,0.82295509
1344,0.8220899,0.74876268,0.06236262,0.08560575960012427,0.21879521839498572,64.0,0.97290428,0.82472767
1512,0.8220899,0.75180433,0.0583863,0.08788847320731952,0.21500684973254686,72.0,0.97056146,0.82472767
1806,0.8220899,0.75940864,0.05279702,0.09748163788047669,0.21334167386790442,86.0,0.96435565,0.82472767
2394,0.82264794,0.76957205,0.0449858,0.1017693910849571,0.20115777024928388,114.0,0.95808709,0.82472767
2793,0.8226553,0.77410412,0.04228864,0.10103347523411457,0.1924072612445966,133.0,0.95619083,0.82472767
3276,0.8233604,0.77739951,0.03968119,0.10249863569543202,0.18685889250466606,156.0,0.95328034,0.82472767
3969,0.82523333,0.78199671,0.03640991,0.10686897271027633,0.1835319993431866,189.0,0.94823291,0.82472767
4452,0.82727282,0.78479802,0.03395539,0.11138559403021023,0.1834907943610474,212.0,0.94367185,0.82472797
5544,0.8301209,0.78927869,0.03006041,0.11298985884750339,0.17742501955020762,264.0,0.93343064,0.824734
5985,0.83202673,0.79164116,0.02918883,0.11342825161805568,0.1750937609605607,285.0,0.93002344,0.824734
6489,0.83203163,0.79306394,0.02859023,0.11431265187860537,0.1733948294781423,309.0,0.92677258,0.824734
7161,0.83202673,0.79487881,0.02752476,0.11532649285755125,0.17157126166610254,341.0,0.92179655,0.82551549
10395,0.83505047,0.80201621,0.0220648,0.12356090488279484,0.17027368158337056,495.0,0.90742915,0.82551795
11088,0.83505047,0.80330132,0.02128149,0.12419007276961767,0.16935695380144938,528.0,0.90514372,0.82551795
15183,0.83505775,0.80886347,0.01835046,0.12727427980600142,0.1658309348236472,723.0,0.89622513,0.82681027
44058,0.83814154,0.82109918,0.01060085,0.13782711040096451,0.1602795423695757,2098.0,0.87144583,0.83569681
45360,0.83814154,0.82127587,0.01045641,0.13802962744790367,0.160175665417206,2160.0,0.87092683,0.83569681
95340,0.83834817,0.82653097,0.00681622,0.14221231470250323,0.15754939321949257,4540.0,0.86064178,0.83664066
107415,0.83834817,0.82721882,0.00643413,0.1423753431153247,0.1568104579444263,5115.0,0.85931731,0.83664066
209370,0.83903455,0.83063694,0.00475344,0.14368580618642435,0.15404109705177788,9970.0,0.85340113,0.83715969
278565,0.83903455,0.83176119,0.00431994,0.14427339303571457,0.15324960845792496,13265.0,0.85131375,0.83715969
461853,0.83903455,0.83336471,0.00336436,0.14530345428213678,0.15229044164175068,21993.0,0.84827471,0.83756748
479577,0.83903455,0.83347414,0.0032693,0.1454362683391504,0.15229309570133742,22837.0,0.84808936,0.83831899
2183811,0.83906793,0.83649585,0.00146275,0.14787426397119569,0.1510975244696759,103991.0,0.84312494,0.83885157
6980568,0.83906793,0.8376586,8.5959E-4,0.14851970036703796,0.15032331411713842,332408.0,0.8413076,0.83899136
10235925,0.83906793,0.83788101,6.9479E-4,0.148664500517412,0.15016374368290333,487425.0,0.84090434,0.83899136
12379269,0.83906793,0.83799045,6.4665E-4,0.14872835365920425,0.15009646350691638,589489.0,0.84074621,0.83899136
16432122,0.83906793,0.83811276,5.4863E-4,0.14885923759071287,0.1500519129822381,782482.0,0.84050235,0.83899136
17077179,0.83906793,0.83812852,5.4522E-4,0.1488698682132495,0.15004036943463134,813199.0,0.84047205,0.83899136
20323254,0.83906793,0.83820777,4.9344E-4,0.14896104179445582,0.15003620125325742,967774.0,0.84035176,0.83899136
21000000,0.83906793,0.83822434,4.8738E-4,0.14897255130084625,0.15003061179126914,1000000.0,0.84033417,0.83899136
