Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
1007976,0.80406862,0.76091342,0.05342339,0.865,0.865,51884.0,0.92357398,0.82760196
1008081,0.80406862,0.76090141,0.05342005,0.865,0.865,51889.0,0.92358141,0.82760196
1008499,0.80406862,0.76098177,0.03523464,0.865,0.865,51912.0,0.92358067,0.82760196
1009958,0.80406862,0.76138064,0.02178761,0.865,0.865,51984.0,0.92365781,0.82760196
1019420,0.80406862,0.76205612,0.01557525,0.865,0.865,52480.0,0.92345991,0.82760196
1072135,0.80406862,0.76480562,0.01229756,0.865,0.865,55177.0,0.89557193,0.82760196
1389944,0.82760198,0.78256759,0.01056173,0.865,0.865,71384.0,0.86151627,0.81840707
3239771,0.82760198,0.80952406,0.00884615,0.865,0.865,165718.0,0.8540664,0.80127067
10511539,0.82760198,0.8155918,0.00349254,0.865,0.865,538729.0,0.83833952,0.82760196
19482923,0.82760198,0.8155918,0.00223368,0.865,0.865,1000000.0,0.83833952,0.82760196
