Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.03769537,0.03769537,0.42661807,0.865,0.865,0.0,1.0,0.64036412
78,0.03769537,0.03769537,0.42329721,0.865,0.865,4.0,1.0,0.64036412
285,0.11083128,0.05288185,0.41388831,0.865,0.865,15.0,1.0,0.64036412
513,0.37285732,0.08761065,0.40916682,0.865,0.865,27.0,1.0,0.64036412
1260,0.5148927,0.21181249,0.40153645,0.865,0.865,66.0,1.0,0.64036412
3286,0.62905467,0.31571752,0.39783256,0.865,0.865,178.0,1.0,0.66564322
10689,0.70201363,0.47766588,0.39350004,0.865,0.865,578.0,1.0,0.66564322
10761,0.70201363,0.47766588,0.39006266,0.865,0.865,582.0,1.0,0.66564322
10980,0.70201363,0.47766588,0.381938,0.865,0.865,594.0,1.0,0.66564322
11664,0.70201363,0.47766588,0.37028879,0.865,0.865,629.0,1.0,0.66564322
13289,0.70201363,0.47766588,0.3666258,0.865,0.865,716.0,0.99718694,0.68787704
21707,0.70201363,0.47766588,0.35920112,0.865,0.865,1153.0,0.98981241,0.68787704
21781,0.70201363,0.47766588,0.35717277,0.865,0.865,1157.0,0.99001886,0.68787704
21955,0.70201363,0.47766588,0.34806056,0.865,0.865,1166.0,0.99046514,0.68787704
22223,0.70201363,0.47766588,0.34093613,0.865,0.865,1179.0,0.99106796,0.68787704
23598,0.72853773,0.48734645,0.32840491,0.865,0.865,1252.0,0.98981125,0.68787704
27930,0.72853773,0.51433943,0.32315944,0.865,0.865,1477.0,0.98880809,0.70671464
49605,0.74788191,0.6155112,0.31814658,0.865,0.865,2594.0,0.98214797,0.7118952
49676,0.74788191,0.61518585,0.31610379,0.865,0.865,2598.0,0.98214797,0.7118952
49763,0.74788191,0.61520059,0.31055494,0.865,0.865,2603.0,0.98212303,0.7118952
50090,0.74788191,0.61547017,0.29875036,0.865,0.865,2620.0,0.98222089,0.7118952
50294,0.74788191,0.61532215,0.297318,0.865,0.865,2634.0,0.98199614,0.7118952
51172,0.74788191,0.61539691,0.29046252,0.865,0.865,2682.0,0.98171401,0.7118952
55702,0.74788191,0.61590717,0.2836813,0.865,0.865,2918.0,0.98128495,0.72746623
78759,0.74563002,0.6399202,0.27851631,0.865,0.865,4098.0,0.98128495,0.72746623
78843,0.74563002,0.6399202,0.27503649,0.865,0.865,4102.0,0.98122167,0.72746623
79177,0.74563002,0.6399202,0.26354263,0.865,0.865,4121.0,0.98029833,0.72746623
80030,0.74563002,0.6399202,0.25183638,0.865,0.865,4165.0,0.97995855,0.72746623
83544,0.74563002,0.6399202,0.24164508,0.865,0.865,4346.0,0.97776921,0.72746623
