Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,10.0,10.0,0.78686347,1.0E-8,0.99999999,0.0,69.9999983,37.62548646
7,10.0,10.0,0.78686347,1.0E-8,0.99999999,1.0,69.9999983,37.62548646
14,10.0,10.0,0.76751616,1.0E-8,0.9806526744928703,2.0,69.9999983,37.62548646
21,10.0,10.0,0.73442346,1.0E-8,0.9475599825551906,3.0,69.9999983,37.62548646
35,10.0,10.0,0.67596416,1.0E-8,0.8891006813128493,5.0,69.9999983,37.62548646
44,10.0,10.0,0.64999295,1.0E-8,0.8631294650469119,8.0,69.9999983,37.62548646
47,10.0,10.0,0.65646318,1.0E-8,0.8695996998580113,9.0,69.9999983,37.62548646
76,10.0,10.0,0.57872537,1.0E-8,0.791861890325452,14.0,69.9999983,37.62548646
81,10.0,10.0,0.56019077,1.0E-8,0.7733272871561954,15.0,69.9999983,37.62548646
95,10.0,10.0,0.53890669,1.0E-8,0.7520432084048609,17.0,69.9999983,37.62548646
131,10.0,10.0,0.4835028,1.0E-8,0.696639316599426,23.0,69.9999983,37.62548646
173,10.0,10.0,0.41902804,1.0E-8,0.6321645543142527,29.0,69.9999983,37.62548646
215,10.0,10.0,0.36776072,1.0E-8,0.5808972384394058,35.0,69.9999983,37.62548646
237,10.0,10.0,0.35651533,1.0E-8,0.5696518478221623,39.0,69.9999983,37.62548646
271,10.0,10.0,0.3336789,1.0E-8,0.5468154186127964,45.0,69.9999983,37.62548646
421,10.0,10.0,0.28953944,1.0E-8,0.5026759589093793,75.0,69.9999983,37.62548646
731,37.71728245,13.90973101,0.23102468,0.03906028274997039,0.4441611937600968,131.0,63.47076055,37.62548646
1334,37.71728245,19.57314225,0.16447696,0.06769901983154658,0.3776134801684534,238.0,58.83398866,37.62548646
2503,37.71728245,24.24451293,0.11709358,0.09987742771988635,0.3302300991618341,447.0,53.78990127,37.62548646
4508,37.71728245,26.55544009,0.09533197,0.13650759327853865,0.30846848327648524,818.0,48.27863613,37.62548646
8282,37.71728245,28.51900898,0.07752019,0.163888746529956,0.29065670801549853,1522.0,44.33059799,37.62548646
15694,37.71728245,30.91430452,0.05650056,0.17703882588265366,0.26963707439435464,2870.0,42.48930085,37.62548646
29076,37.71728245,33.36714508,0.03565211,0.18021669154778136,0.24878862356231735,5250.0,42.04979963,37.62548646
56624,37.71728245,34.4279904,0.02681652,0.1907409952060025,0.23995304193964753,10212.0,40.60970102,37.62548646
111638,37.71728245,35.34351397,0.01926938,0.19732893431767684,0.232405895357564,20120.0,39.7204187,37.62548646
221734,37.71728245,36.46967027,0.01486654,0.1982699750199694,0.22321347800067037,39808.0,39.59416351,37.62548646
440959,37.71728245,36.74576555,0.00983237,0.20330414515450682,0.2209741709373748,79345.0,38.94683815,37.71728245
876329,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157673.0,38.64650439,37.71728245
876336,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157674.0,38.64650439,37.71728245
876343,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157675.0,38.64650439,37.71728245
876350,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157676.0,38.64650439,37.71728245
876359,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157678.0,38.64650439,37.71728245
876366,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157679.0,38.64650439,37.71728245
876380,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157681.0,38.64650439,37.71728245
876387,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157682.0,38.64650439,37.71728245
876408,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157685.0,38.64650439,37.71728245
876415,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157686.0,38.64650439,37.71728245
876446,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157691.0,38.64650439,37.71728245
876453,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157692.0,38.64650439,37.71728245
876467,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157694.0,38.64650439,37.71728245
876481,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157696.0,38.64650439,37.71728245
876557,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157708.0,38.64650439,37.71728245
876657,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157725.0,38.64650439,37.71728245
876713,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157734.0,38.64650439,37.71728245
876814,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157749.0,38.64650439,37.71728245
876954,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157771.0,38.64650439,37.71728245
877311,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157829.0,38.64650439,37.71728245
877495,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157857.0,38.64650439,37.71728245
877834,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,157909.0,38.64650439,37.71728245
878516,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,158014.0,38.64650439,37.71728245
880131,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,158276.0,38.64650439,37.71728245
883473,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,158796.0,38.64650439,37.71728245
887771,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,159470.0,38.64650439,37.71728245
898198,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,161108.0,38.64650439,37.71728245
916386,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,163980.0,38.64650439,37.71728245
950442,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,169302.0,38.64650439,37.71728245
1020698,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,180280.0,38.64650439,37.71728245
1161220,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,202389.0,38.64650439,37.71728245
1439068,37.71728245,37.08464705,0.00743915,0.20569736719758783,0.21823297759063723,246100.0,38.64650439,37.71728245
1996364,37.71728245,37.30544219,0.00855307,0.20458345252857388,0.21645123014373116,333593.0,38.78621099,37.71728245
3102160,37.71728245,37.3949625,0.00582766,0.2073088540465727,0.21572976686412074,507103.0,38.44464975,37.71728245
5314231,37.71728245,37.51148654,0.00430895,0.2088275706181241,0.21479147481371666,854347.0,38.25469753,37.71728245
6242030,37.71728245,37.5277358,0.00389965,0.2092368701565828,0.21466070150348524,1000000.0,38.20355204,37.71728245
