Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.3514684,0.18176977,0.30423325,1.0E-8,0.5025278187291229,0.0,1.0,0.67683848
37,0.3514684,0.18340571,0.29168484,1.0E-8,0.48036857593708593,4.0,1.0,0.67678263
107,0.3514684,0.18482267,0.27601928,1.0E-8,0.4472110108995486,11.0,1.0,0.68333784
185,0.3514684,0.18606176,0.25969473,1.0E-8,0.4159870851974944,19.0,1.0,0.68333784
358,0.3514684,0.1936209,0.24630247,1.0E-8,0.40700648377639337,37.0,1.0,0.69156563
531,0.41805232,0.20603277,0.23160831,1.0E-8,0.38938657868213633,55.0,1.0,0.6983245
704,0.46648866,0.21495169,0.20781478,1.0E-8,0.37519096660942197,73.0,1.0,0.68367148
1004,0.63827051,0.25200457,0.18992582,1.0E-8,0.36137628007631717,104.0,1.0,0.68367148
1268,0.73039141,0.29141183,0.17627742,1.0E-8,0.3395942990841053,131.0,1.0,0.70572405
1712,0.77590535,0.34279024,0.15569523,1.0E-8,0.32483424128827354,177.0,1.0,0.70572405
1971,0.78705585,0.36372956,0.15025546,0.0030044893514491466,0.3238437596757882,203.0,0.99997197,0.70542836
3053,0.81414212,0.47210439,0.12215198,0.023584860773178173,0.29335502993720436,312.0,0.99819369,0.76600628
3174,0.81414212,0.48284392,0.1175003,0.020446052229176448,0.285622549353937,325.0,0.99852215,0.76600628
3299,0.81414212,0.48921005,0.11455598,0.01755429806460365,0.27836406928233515,338.0,0.99878203,0.76600628
3458,0.81414212,0.49802319,0.11245005,0.02164964850670495,0.27736995933643227,354.0,0.99815658,0.7668276
3672,0.81414212,0.52871498,0.1100911,0.035872543497251386,0.28505768906088813,376.0,0.99538682,0.7668276
4022,0.81414212,0.5473767,0.10536632,0.03926579937852491,0.2790137705139482,411.0,0.99423719,0.79132236
4675,0.81481394,0.55384733,0.09958907,0.027093696990557442,0.25162570037290777,477.0,0.99637958,0.77111993
5859,0.8183304,0.58025894,0.09160865,0.03675196290997239,0.23974573294256218,597.0,0.99323928,0.79695212
7680,0.8185438,0.61857013,0.08167052,0.05652030501075346,0.2360456422314528,780.0,0.9860733,0.79695212
11245,0.82434456,0.66066553,0.06693558,0.07472123074912927,0.2248603592090297,1141.0,0.97513298,0.81586324
12010,0.82434456,0.66922016,0.06370658,0.07650923751564985,0.22199822517091727,1219.0,0.97361955,0.81586324
14612,0.82434456,0.690503,0.06000943,0.08869679863345459,0.22119903469987873,1482.0,0.96623833,0.81586324
30859,0.82607291,0.73319329,0.04088031,0.10457179449929391,0.19665192686876384,3133.0,0.94600702,0.81586324
32042,0.82607291,0.73462012,0.04038839,0.10418153428392452,0.1945786713405085,3253.0,0.9456344,0.81586324
34174,0.82607291,0.73789679,0.03952342,0.10664647463648694,0.1942334572397549,3469.0,0.94338217,0.81586324
42273,0.82607291,0.74743883,0.03576555,0.11001632738147599,0.1889242529962301,4288.0,0.93413469,0.81586324
54981,0.82607291,0.75761929,0.03261345,0.11383650736880374,0.1831439544429192,5576.0,0.92287511,0.81661559
145213,0.82849162,0.78934482,0.02035157,0.12684849054489877,0.16962814433709217,14733.0,0.89235533,0.81661559
154710,0.82849162,0.78849796,0.01955582,0.1277820835593971,0.1692337894564759,15696.0,0.88532558,0.82026747
203419,0.82849162,0.79386763,0.01746698,0.12927528798313098,0.16544222204538384,20637.0,0.87836105,0.82026747
203617,0.82849162,0.79387165,0.01743505,0.12938313651046685,0.1655326087456772,20657.0,0.87826885,0.82026747
204626,0.82849162,0.79399266,0.01743995,0.12931612584274818,0.16537520252621649,20761.0,0.87814377,0.82026747
209462,0.82849162,0.79441625,0.01721233,0.12975131254023167,0.16538757634865722,21258.0,0.87743107,0.82026747
228887,0.82907059,0.79773007,0.01626748,0.13005347308543314,0.16413232395382882,23251.0,0.87873192,0.82026747
242949,0.82849162,0.7970775,0.0157726,0.1298840045661414,0.16295264849838126,24697.0,0.87498061,0.82026747
385077,0.82937628,0.80539814,0.01238179,0.13439440598608435,0.16061842397250412,39307.0,0.86674528,0.82599873
483474,0.82978637,0.80715556,0.01120763,0.13648897457016831,0.15988219696526076,49411.0,0.86146477,0.82708574
559952,0.82984233,0.80900752,0.01012912,0.13752177086794437,0.15925534965413768,57255.0,0.8594269,0.82708574
635808,0.82984233,0.81034204,0.00967149,0.13824379693979277,0.1586338427831419,65057.0,0.85755253,0.82809661
802200,0.82984233,0.81242152,0.00829492,0.13972169794824205,0.15786752043305555,82160.0,0.85430897,0.82809661
1853631,0.83045022,0.81869076,0.00538249,0.14371052424181288,0.1556388077460357,190212.0,0.84583892,0.8286358
3878927,0.83051437,0.82245296,0.00391938,0.14639722660358886,0.15464004541867746,398395.0,0.84040323,0.82898555
5044349,0.83051437,0.8234469,0.00339353,0.1466215700526254,0.15384903679673986,518213.0,0.83902023,0.82992443
9729955,0.83051437,0.82544703,0.00234642,0.14716042160312084,0.15236340411029062,1000000.0,0.83660287,0.82992443
