Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.35245942,0.16868024,0.57852373,1.0E-8,0.99999999,0.0,1.0,0.69288109
48,0.3514684,0.22007287,0.42283355,1.0E-8,0.48365836899146974,5.0,1.0,0.67708264
116,0.61014533,0.34358606,0.35480611,1.0E-8,0.36668255818256074,12.0,1.0,0.70766371
164,0.72540289,0.43325395,0.15946368,1.0E-8,0.34399426085405593,17.0,1.0,0.74869123
245,0.81666115,0.4919254,0.13208244,1.0E-8,0.28831049942067843,25.0,1.0,0.7706409
321,0.81889594,0.53047311,0.11515052,0.01908194130642038,0.27794776166387664,33.0,0.99860436,0.76468017
532,0.82370358,0.61595766,0.08905141,0.0569192284124288,0.2505599959643025,54.0,0.98875206,0.79030937
758,0.82434456,0.65182285,0.07595014,0.07590430464866482,0.23647664773228755,77.0,0.97955778,0.80476679
957,0.82434456,0.67441123,0.06954465,0.08396915528165923,0.22872434317035317,97.0,0.9738515,0.80472736
1173,0.82434456,0.6920131,0.06370729,0.08606255255528335,0.21605979451088397,119.0,0.96927865,0.81398011
2066,0.82607291,0.72761291,0.0473307,0.10433884598711313,0.20403119806575032,210.0,0.95158233,0.81586324
3328,0.82607291,0.74493689,0.03760179,0.10805259443290305,0.1864928601125515,339.0,0.9405336,0.81586324
3710,0.82607291,0.74987674,0.03630016,0.11161873896763062,0.18601004271675203,378.0,0.93704332,0.81586324
5150,0.82607291,0.76156579,0.03012034,0.1165354512932524,0.18009242098367986,523.0,0.92281471,0.81586324
13996,0.82849162,0.78930392,0.01820878,0.13026926077911163,0.16942492882333485,1415.0,0.8867736,0.8178303
14580,0.82849162,0.79038197,0.01803368,0.13068304557197075,0.16897040905224409,1474.0,0.88559573,0.8178303
15074,0.82849162,0.79129497,0.01778383,0.1302526057315701,0.1678755967153608,1524.0,0.88481512,0.8178303
16306,0.82849162,0.79283515,0.01720742,0.13110868208808768,0.16733078674975277,1650.0,0.88271342,0.8178303
23118,0.82907059,0.79963448,0.015069,0.13268526090211674,0.16299760632568666,2350.0,0.87396326,0.82026747
33173,0.82915854,0.80488733,0.01318735,0.13504051120593724,0.16031216631234535,3380.0,0.86636811,0.82599873
63426,0.82984233,0.81173832,0.00888955,0.1400507260367204,0.15844889886950617,6489.0,0.85596763,0.82809661
119873,0.83035849,0.81653364,0.00638769,0.14324726880743519,0.15683318171549324,12280.0,0.84885662,0.82809661
227424,0.83045022,0.82034771,0.00475144,0.14441467900485783,0.15440369915835783,23323.0,0.84372408,0.8286358
801019,0.83051437,0.82508626,0.00259079,0.14654404513909283,0.15192189794269503,82293.0,0.83718563,0.82992443
1073108,0.83051437,0.82579056,0.00220687,0.14709937242504417,0.15176757887221448,110246.0,0.83621095,0.82992443
2708417,0.83051437,0.82750114,0.00142755,0.1480077263723261,0.15104953643617222,278400.0,0.8341616,0.83032475
5586480,0.83051437,0.8283816,0.00101132,0.14844283767148225,0.1505869235843773,574357.0,0.8330243,0.83044464
9725507,0.83051437,0.8288657,7.6396E-4,0.1486966910156936,0.15035540585107965,1000000.0,0.83244212,0.83044464
