Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,10.0,10.0,0.78686347,1.0E-8,0.99999999,0.0,209.9999941,96.36957219
42,10.0,10.0,0.78686347,1.0E-8,0.99999999,2.0,209.9999941,96.36957219
68,10.0,10.0,0.78104942,1.0E-8,0.994185935791793,6.0,209.9999941,96.36957219
111,10.0,10.0,0.72463241,1.0E-8,0.9377689230951196,9.0,209.9999941,96.36957219
175,10.0,10.0,0.64937782,1.0E-8,0.862514334178274,13.0,209.9999941,96.36957219
217,10.0,10.0,0.60714368,1.0E-8,0.8202801960157863,15.0,209.9999941,96.36957219
306,10.0,10.0,0.58347006,1.0E-8,0.7966065729981173,22.0,209.9999941,96.36957219
418,10.0,10.0,0.50732728,1.0E-8,0.7204637935644522,28.0,209.9999941,96.36957219
591,10.0,10.0,0.44082724,1.0E-8,0.6539637537544567,39.0,209.9999941,96.36957219
635,10.0,10.0,0.44257922,1.0E-8,0.6557157351856842,43.0,209.9999941,96.36957219
879,10.0,10.0,0.40691061,0.012864265497513516,0.6200471269075498,61.0,202.44528901,96.36957219
1270,10.0,10.0,0.33109629,0.01345949572721461,0.5442328119650931,86.0,202.09745973,96.36957219
1625,10.0,10.0,0.28727362,0.01927490439980592,0.5004101349702728,109.0,198.70735939,96.36957219
2091,107.65845691,11.42731801,0.27708485,0.06735438673784033,0.4902213708379173,147.0,176.47316269,108.79685359
3057,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,207.0,170.56662465,108.89976525
3099,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,209.0,170.56662465,108.89976525
3162,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,212.0,170.56662465,108.89976525
3251,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,217.0,170.56662465,108.89976525
3293,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,219.0,170.56662465,108.89976525
3335,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,221.0,170.56662465,108.89976525
3377,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,223.0,170.56662465,108.89976525
3419,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,225.0,170.56662465,108.89976525
3461,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,227.0,170.56662465,108.89976525
3516,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,231.0,170.56662465,108.89976525
3600,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,235.0,170.56662465,108.89976525
3705,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,240.0,170.56662465,108.89976525
3747,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,242.0,170.56662465,108.89976525
3873,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,248.0,170.56662465,108.89976525
4041,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,256.0,170.56662465,108.89976525
4167,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,262.0,170.56662465,108.89976525
4277,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,268.0,170.56662465,108.89976525
4382,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,273.0,170.56662465,108.89976525
4505,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,280.0,170.56662465,108.89976525
4771,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,293.0,170.56662465,108.89976525
5054,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,308.0,170.56662465,108.89976525
5411,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,325.0,170.56662465,108.89976525
5537,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,331.0,170.56662465,108.89976525
5563,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,333.0,170.56662465,108.89976525
5962,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,352.0,170.56662465,108.89976525
6389,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,375.0,170.56662465,108.89976525
6480,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,380.0,170.56662465,108.89976525
6740,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,393.0,170.56662465,108.89976525
6903,107.89722942,20.26586264,0.23043634,0.080871583437405,0.4435728610070395,402.0,170.56662465,108.89976525
7473,107.87122349,14.38839879,0.25930319,0.1226016131287695,0.4724397091852801,431.0,151.89190382,109.17482186
8028,107.89722942,20.29400227,0.23031267,0.11210636862391646,0.44344918693163915,459.0,156.65462573,109.12781574
8133,107.89722942,20.96495786,0.22739649,0.1121942655521718,0.4405330071751009,464.0,156.61492317,109.12781574
8722,107.89722942,23.1708663,0.21821522,0.11946793277896978,0.4313517393521778,494.0,153.31862585,109.17482186
9373,107.9728826,28.70247006,0.19738702,0.11328599003900827,0.41052353377051554,525.0,156.12151614,109.12857041
9804,107.9728826,29.03045229,0.19623267,0.12135706862106482,0.40936918836217545,547.0,152.4590352,109.17482186
10227,107.99347195,31.41649856,0.18805834,0.12123257891150693,0.40119486172173846,568.0,152.51572765,109.17482186
11350,107.99347195,36.42088781,0.17200608,0.12403171889733239,0.38514259302927306,625.0,151.23938911,109.17482186
12171,108.02433587,41.4713212,0.15698952,0.12044000010759381,0.37012603762825524,666.0,152.87651019,109.17482186
12338,108.02433587,42.5260113,0.15397582,0.11948560103825835,0.36711233710607155,674.0,153.31059361,109.17482186
14046,108.16746121,48.82210085,0.13670851,0.12115672512304786,0.3498450323461964,758.0,152.55026809,109.17482186
15350,108.16746121,51.72578099,0.12909968,0.12537834109359866,0.3422361928716462,822.0,150.62416091,109.17482186
16923,108.35818729,58.76387069,0.111412,0.11989592634315825,0.32454851810128615,900.0,153.12401608,109.17482186
17937,108.36295856,60.61733278,0.10689773,0.122071017253157,0.3200342459047377,949.0,152.13377481,109.17482186
19827,108.36295856,60.75388397,0.10656721,0.13281678717867473,0.31970372864782,1042.0,147.21179556,109.17482186
20913,109.29623391,63.41042314,0.10020115,0.13208680889357424,0.3133376674019054,1096.0,147.54771232,109.17482186
21945,109.29623391,66.40014497,0.09321166,0.1299774976105479,0.3063481808863206,1147.0,148.51709322,109.17482186
26034,109.29623391,69.16469054,0.08684576,0.1396728933600689,0.2999822790537242,1349.0,144.04613967,109.20076598
30169,109.29623391,68.71722309,0.08787027,0.1532056617296078,0.3010067924828464,1554.0,137.7456412,109.20292962
30874,109.29623391,69.96329248,0.08502265,0.15216249481976496,0.29815916350761174,1588.0,138.23380872,109.20292962
32087,109.29623391,71.99362873,0.08041707,0.15058622953422507,0.29355359226152544,1648.0,138.97067801,109.20292962
35452,109.29623391,73.27557925,0.07752963,0.15514666132998506,0.29066614655178835,1813.0,136.83625137,109.20292962
44394,109.3160633,78.58236321,0.06572745,0.158696540342941,0.27886396304524874,2255.0,135.16956181,109.20292962
51830,109.3160633,81.30172816,0.05976232,0.1621340525562137,0.2728988421806284,2621.0,133.55143523,109.20292962
57684,109.3160633,85.17220958,0.05346911,0.15966741198012968,0.26448575444107797,2905.0,134.71295821,109.20292962
63506,109.3160633,86.26586742,0.05073418,0.16240234057143402,0.26212281770913914,3190.0,133.42497633,109.20292962
93966,109.3160633,89.75599308,0.04148139,0.17319195719098543,0.25461790509244414,4691.0,128.3206444,109.21268006
123257,109.32778773,92.32109939,0.0359972,0.17825985629139984,0.24913371597849754,6132.0,125.91240814,109.21268006
124730,109.32778773,92.09739201,0.03647446,0.1791741361939517,0.2496109726642833,6206.0,125.47724244,109.21268006
125586,109.32778773,92.30975766,0.03602139,0.1789655441382114,0.2491579085767581,6248.0,125.57654321,109.21268006
130114,109.32778773,92.62479977,0.03534954,0.17953942349798135,0.24848605420902503,6469.0,125.30332092,109.21268006
144083,109.32778773,92.62557133,0.03534789,0.18300079623861934,0.24848440916212758,7151.0,123.65372214,109.21268006
190719,109.32778773,95.56794975,0.0290868,0.18545371260161275,0.24222331675935443,9453.0,122.48770405,109.27969872
233706,109.32778773,96.13053437,0.02789222,0.18980268872102138,0.24102874035262953,11567.0,120.42024707,109.31906291
234106,109.32778773,96.07120568,0.02801816,0.18997358567215714,0.24115468244505642,11587.0,120.33921574,109.31906291
234646,109.32778773,96.07804378,0.02800365,0.19001957119478638,0.24114016622315673,11614.0,120.31741061,109.31906291
