Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,10.0,10.0,0.78686347,1.0E-8,0.99999999,0.0,209.9999941,96.36957219
132,10.0,10.0,0.78680814,1.0E-8,0.99999999,10.0,209.9999941,96.36957219
614,10.0,10.0,0.7862111,1.0E-8,0.99999999,42.0,209.99999406,96.36957219
2091,23.80397188,10.29050314,0.78462234,1.0E-8,0.99999999,147.0,204.99999595,104.75865379
7709,43.07793259,17.64957895,0.78206775,1.0E-8,0.99999999,495.0,204.99999595,104.75865379
7848,43.07793259,17.64957895,0.78201926,1.0E-8,0.99999999,505.0,204.99999595,104.75865379
8380,43.07793259,17.64957895,0.78146559,1.0E-8,0.99999999,535.0,204.26953273,104.75865379
9481,43.07793259,17.64957895,0.78019307,1.0E-8,0.99999999,596.0,204.04751311,104.90723455
15169,43.07793259,17.65104036,0.77649094,1.0E-8,0.99999999,918.0,201.9999959,104.41732674
22751,74.77689251,21.50026044,0.77394766,1.0E-8,0.99999999,1330.0,201.9999959,104.64632174
22961,74.77689251,21.50026044,0.77382736,1.0E-8,0.99999999,1340.0,201.99999586,104.64632174
23537,74.77689251,21.50026044,0.77323002,1.0E-8,0.99999999,1370.0,201.78481322,104.64632174
25291,74.77689251,21.50026044,0.77154088,1.0E-8,0.99999999,1463.0,200.99999583,102.32354061
28560,74.77689251,21.50026044,0.76888647,1.0E-8,0.99999999,1638.0,200.99999583,102.32354061
28745,74.77689251,21.50026044,0.76872573,1.0E-8,0.99999999,1648.0,200.99999582,102.32354061
29072,74.77689251,21.50026044,0.76830358,1.0E-8,0.99999999,1667.0,200.88371473,102.32354061
30277,74.77689251,21.50026044,0.76709121,1.0E-8,0.8254832244833983,1733.0,199.9999944,92.45370003
32504,74.77689251,21.50026044,0.76508509,1.0E-8,0.6589050089148362,1846.0,199.9999944,92.45370003
32659,74.77689251,21.50867241,0.76499228,1.0E-8,0.6589050089148362,1856.0,199.99999438,92.45370003
33603,75.37263874,21.52242823,0.76425919,1.0E-8,0.6589050089148362,1915.0,199.29929339,92.45370003
37600,78.22326686,21.70233783,0.76272379,1.0E-8,0.6589050089148362,2157.0,197.07374161,102.32354061
61895,84.974954,37.74647577,0.75947552,1.0E-8,0.6589050089148362,3664.0,197.07374161,102.32354061
72231,84.974954,37.74647577,0.75368829,1.0E-8,0.4555611115829376,4204.0,196.70234703,105.63777759
99983,84.974954,37.74647577,0.74770188,0.09164894972258938,0.37574235462523675,5667.0,196.70234703,105.67171848
100256,84.974954,37.74647577,0.74756531,0.09164894972258938,0.37574235462523675,5680.0,196.70056512,105.67171848
