Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.20316081,1.0,0.51801058,1.0E-8,0.5526639245300483,0.0,1.0,0.20316081
55,0.20316081,1.0,0.51783676,1.0E-8,0.5526639245300483,3.0,1.0,0.20316081
166,0.20316081,1.0,0.51725558,1.0E-8,0.5526639245300483,9.0,1.0,0.20316081
272,0.20316081,1.0,0.51636485,1.0E-8,0.5526639245300483,15.0,1.0,0.20316081
354,0.20316081,1.0,0.51554406,1.0E-8,0.5526639245300483,19.0,1.0,0.20316081
509,0.20316081,1.0,0.51390612,1.0E-8,0.5526639245300483,27.0,1.0,0.20316081
628,0.20316081,1.0,0.51277598,1.0E-8,0.5526639245300483,33.0,1.0,0.20316081
853,0.20316081,1.0,0.51122824,1.0E-8,0.5526639245300483,45.0,1.0,0.20316081
1457,0.20316081,1.0,0.50689761,1.0E-8,0.5526639245300483,76.0,1.0,0.20316081
1904,0.20316081,0.99998723,0.50508451,1.0E-8,0.5526639245300483,100.0,0.99998723,0.20316081
2778,0.20316081,0.99798632,0.50087445,1.0E-8,0.5526639245300483,147.0,0.99798632,0.20316081
3348,0.20316081,0.99771778,0.49916208,1.0E-8,0.5526639245300483,177.0,0.99771778,0.20316081
4828,0.20316081,0.99569532,0.49465389,1.0E-8,0.5526639245300483,257.0,0.99569532,0.20316081
5095,0.20316081,0.99633099,0.49341158,1.0E-8,0.5526639245300483,271.0,0.99633099,0.20316081
6190,0.20316081,0.98824095,0.4914673,1.0E-8,0.5526639245300483,334.0,0.98824095,0.20316081
7579,0.20316081,0.98019318,0.48819208,1.0E-8,0.5526639245300483,409.0,0.98019318,0.20316081
10382,0.20316081,0.95688246,0.48229554,1.0E-8,0.5526639245300483,562.0,0.95688246,0.20316081
14022,0.20316081,0.94097941,0.47637553,1.0E-8,0.5526639245300483,758.0,0.94097941,0.20316081
19579,0.20316081,0.91377511,0.46954932,1.0E-8,0.5526639245300483,1053.0,0.91377511,0.20316081
31748,0.20316081,0.84127524,0.45891968,1.0E-8,0.5526639245300483,1714.0,0.84127524,0.20316081
47618,0.20316081,0.78040737,0.4482321,1.0E-8,0.5526639245300483,2562.0,0.78040737,0.20316081
86011,0.20316081,0.66418216,0.43241953,1.0E-8,0.5526639245300483,4625.0,0.66418216,0.20316081
217402,0.20316081,0.50407293,0.40874063,1.0E-8,0.5526639245300483,11680.0,0.50407293,0.20316081
568204,0.20316081,0.38675922,0.3868699,1.0E-8,0.5526639245300483,30515.0,0.38675922,0.20316081
1633169,0.20316081,0.29402601,0.36871368,1.0E-8,0.5526639245300483,87801.0,0.29402601,0.20316081
5920485,0.20316081,0.2510889,0.35446622,1.0E-8,0.5526639245300483,318127.0,0.2510889,0.20316081
18604987,0.20316081,0.23126159,0.34732734,1.0E-8,0.5526639245300483,1000000.0,0.23126159,0.20316081
