Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.9117779,0.0,0.55052734,1.0E-8,0.99999999,0.0,0.99999995,0.9117779
39,0.9117779,0.0,0.55052734,1.0E-8,0.99999999,2.0,0.99999995,0.9117779
60,0.9117779,0.0,0.55052734,1.0E-8,0.99999999,3.0,0.99999995,0.9117779
81,0.9117779,0.0,0.53749371,1.0E-8,0.9778272437534692,4.0,0.99999995,0.9117779
139,0.9117779,9.2698E-4,0.51094714,0.01723640423569811,0.8032764162771224,7.0,1.0,0.9117779
181,0.9117779,8.2388E-4,0.43362322,0.11289412911423402,0.807105870885766,9.0,0.99999851,0.9117779
202,0.9117779,0.00210658,0.40484503,0.11844435250920293,0.77441279034794,10.0,0.99999833,0.9117779
307,0.9117779,0.01068941,0.36868973,0.2322020066540848,0.7677979933459151,15.0,0.99999733,0.9117779
370,0.9117779,0.02080411,0.30873064,0.23388803563924904,0.7175682750403627,18.0,0.99999599,0.9117779
433,0.9117779,0.0235592,0.28021754,0.2509441237814344,0.6990558762185656,21.0,0.99999471,0.9117779
475,0.9117779,0.01842094,0.28856148,0.27524633069639626,0.7091286693036037,23.0,0.99999293,0.9117779
780,0.9117779,0.11979933,0.24365257,0.34904811452604445,0.6894134239354941,38.0,0.99998516,0.9117779
875,0.9117779,0.18052086,0.21908897,0.3359942846339424,0.6555311390948713,43.0,0.99998595,0.9117779
1251,0.9117779,0.205473,0.18107754,0.3584386164301586,0.626636010435513,61.0,0.99961916,0.9117779
1377,0.9117779,0.26347516,0.1808467,0.33407627559542924,0.5865586450394913,67.0,0.9996561,0.9117779
1787,0.9117779,0.34971286,0.16462311,0.3458385892328266,0.5658079971125549,87.0,0.99918009,0.9117779
1871,0.9117779,0.3957533,0.15824921,0.3450687147422076,0.559511437929548,91.0,0.99934358,0.9117779
2875,0.9117779,0.51037984,0.12156411,0.37572353227855854,0.5492764677214416,140.0,0.99759924,0.9117779
3193,0.9117779,0.58066538,0.11808462,0.370669507656075,0.5345701801923085,156.0,0.99801244,0.9117779
5072,0.9117779,0.6714817,0.08920553,0.3971411901245967,0.5274535949353046,247.0,0.99477733,0.9117779
10639,0.9117779,0.71837852,0.06258897,0.42837683367606444,0.5190634393614781,520.0,0.97824363,0.9117779
26284,0.9117779,0.84326125,0.04438382,0.43610114157689445,0.49349557749350886,1292.0,0.97369632,0.9117779
70572,0.9117779,0.85388886,0.0232122,0.4576126352982555,0.4928141876987619,3462.0,0.94692935,0.9117779
193214,0.9117779,0.88531751,0.01468618,0.46238282441754,0.48362893984756816,9475.0,0.93859464,0.9117779
483133,0.9117779,0.89647081,0.01002631,0.4655278801889565,0.478964851715734,23691.0,0.93020547,0.9117779
1377277,0.9117779,0.90239738,0.00546387,0.47058395678424847,0.4785475307407542,67494.0,0.92262603,0.9117779
4215427,0.9117779,0.90587123,0.00304289,0.47286525942297786,0.4774173119594033,206512.0,0.91753062,0.9117779
12491342,0.9117779,0.90847634,0.00206173,0.47396874970145797,0.4766133814045911,611943.0,0.91524539,0.9117779
20412849,0.9117779,0.90910128,0.00145781,0.4740821113202555,0.4761507868105212,1000000.0,0.91440189,0.9117779
