Accumulated Samples,Performance,Estimated Performance,Average Distance,Lower Bound,Upper Bound,Episode,Estimated Optimistic Performance,Optimistic Performance
0,0.9117779,0.0,0.55052734,1.0E-8,0.99999999,0.0,0.99999995,0.9117779
21,0.9117779,0.0,0.55052734,1.0E-8,0.99999999,1.0,0.99999995,0.9117779
39,0.9117779,0.0,0.55052734,1.0E-8,0.99999999,2.0,0.99999995,0.9117779
60,0.9117779,0.0,0.5504366,1.0E-8,0.9879701621529411,3.0,1.0,0.9117779
81,0.9117779,0.0,0.55027774,1.0E-8,0.9555496245284458,4.0,0.99999995,0.9117779
97,0.9117779,0.0,0.55018443,1.0E-8,0.9691426997511922,5.0,0.99999996,0.9117779
118,0.9117779,0.0,0.55013938,1.0E-8,0.9396825700614919,6.0,0.99999992,0.9117779
139,0.9117779,0.0,0.55008254,0.00764873866971888,0.9523512613302811,7.0,0.99999997,0.9117779
160,0.9117779,0.0,0.54998606,1.0E-8,0.9253781921785789,8.0,0.99999989,0.9117779
181,0.9117779,0.0,0.54992826,0.02570914417470782,0.9372538187882551,9.0,0.9999999,0.9117779
202,0.9117779,0.0,0.54985744,0.01617396184858305,0.9123974667228456,10.0,1.0,0.9117779
223,0.9117779,0.0,0.54956816,0.04193372383961508,0.9235835175396954,11.0,0.99999999,0.9117779
244,0.9117779,0.0,0.54942304,0.06611766139279246,0.9338823386072075,12.0,0.99999999,0.9117779
265,0.9117779,0.0,0.54947869,0.05661317599184851,0.9111287594920225,13.0,0.99999999,0.9117779
286,0.9117779,0.0,0.5494689,0.04782230325470027,0.8896776967452997,14.0,0.99999998,0.9117779
307,0.9117779,0.0,0.54947466,0.06997761749788717,0.8997193521990825,15.0,0.99999977,0.9117779
328,0.9117779,0.0,0.54922719,0.06152004347247203,0.8796564271157632,16.0,0.99999987,0.9117779
370,0.9117779,0.0,0.5489819,0.04628670394425205,0.8426021849446368,18.0,1.0,0.9117779
391,0.9117779,0.0,0.5488119,0.06643945343874735,0.8524794654801716,19.0,1.0,0.9117779
433,0.9117779,0.0,0.5484969,0.07822415122392368,0.8448527718529995,21.0,1.0,0.9117779
454,0.9117779,0.0,0.54843218,0.07127644583390685,0.8287235541660931,22.0,1.0,0.9117779
475,0.9117779,0.0,0.54837946,0.06473050371583461,0.8133182767719702,23.0,1.0,0.9117779
517,0.9117779,0.0,0.54830272,0.07597875137782983,0.8077421788547283,25.0,1.0,0.9117779
579,0.9117779,0.0,0.54807193,0.10225829313272394,0.8107851851281456,28.0,0.99999992,0.9117779
616,0.9117779,6.0E-8,0.5479356,0.11122746244756732,0.8054392042190993,30.0,0.99999997,0.9117779
657,0.9117779,4.0E-7,0.54793518,0.11963469059055032,0.8003653094094497,32.0,0.99999991,0.9117779
675,0.9117779,8.2E-7,0.54778476,0.1334492101615672,0.8077272604266681,33.0,0.9999999,0.9117779
780,0.9117779,1.59E-6,0.54752884,0.1420060038988522,0.7865654246725764,38.0,0.99999991,0.9117779
817,0.9117779,1.87E-6,0.54734145,0.14865438250162744,0.7823801002569932,40.0,0.99999991,0.9117779
854,0.9117779,3.94E-6,0.54732942,0.13828972612147633,0.7617102738785237,42.0,0.99999948,0.9117779
875,0.9117779,3.91E-6,0.5472669,0.13339646372626063,0.7518494379130836,43.0,0.99999935,0.9117779
959,0.9117779,3.53E-6,0.54686769,0.16168465934632803,0.7613922637305951,47.0,1.0,0.9117779
1001,0.9117779,3.23E-6,0.54667538,0.16721042770796785,0.7581627066203904,49.0,1.0,0.9117779
1043,0.9117779,3.47E-6,0.54640735,0.18697609336254511,0.7695456457678898,51.0,1.0,0.9117779
1127,0.9117779,3.12E-6,0.54609725,0.20973992813333814,0.7765614417296756,55.0,0.99999999,0.9117779
1148,0.9117779,2.97E-6,0.54602384,0.20494644819688684,0.7680265247760862,56.0,0.99999999,0.9117779
1251,0.9117779,2.83E-6,0.54525329,0.20830053034675106,0.7537247861089451,61.0,0.99999999,0.9117779
1377,0.9117779,2.11E-6,0.54392643,0.19568324777851404,0.7219638110450153,67.0,0.99999999,0.9117779
1456,0.9117779,3.42E-6,0.54357116,0.1921462126440605,0.7067301918503215,71.0,0.99999997,0.9117779
1603,0.9117779,3.85E-6,0.54274334,0.2208172350815957,0.7166827649184043,78.0,1.0,0.9117779
1645,0.9117779,4.43E-6,0.54270352,0.22394684000905346,0.7148286701950282,80.0,1.0,0.9117779
1666,0.9117779,4.43E-6,0.54257895,0.2305246362307801,0.7189703132641694,81.0,1.0,0.9117779
1787,0.9117779,1.186E-5,0.54200109,0.22938997814151726,0.7039433551918161,87.0,0.99999996,0.9117779
1871,0.9117779,1.966E-5,0.54162566,0.22575338928495609,0.6916778033755944,91.0,0.99999999,0.9117779
2036,0.9117779,2.893E-5,0.54077822,0.24509015211049973,0.6950807880604404,99.0,0.99999997,0.9117779
2115,0.9117779,4.428E-5,0.54026998,0.24976775992095504,0.6923810004096235,103.0,0.99999997,0.9117779
2608,0.9117779,9.127E-5,0.53871888,0.23204650376485486,0.6369190134765244,127.0,0.99999999,0.9117779
2666,0.9117779,1.0796E-4,0.53860791,0.23203076443923595,0.6328341004256289,130.0,0.99999998,0.9117779
2854,0.9117779,1.301E-4,0.53820099,0.23210428544208192,0.6213988992712939,139.0,0.99999997,0.9117779
2875,0.9117779,1.2862E-4,0.53814369,0.23634166616298355,0.6244178275079025,140.0,0.99999997,0.9117779
3137,0.9117779,1.6622E-4,0.53705281,0.25199121897931864,0.6252017634768217,153.0,0.99999995,0.9117779
3193,0.9117779,2.4872E-4,0.53676459,0.25752068482197554,0.6275367864423923,156.0,0.99999995,0.9117779
3293,0.9117779,3.0126E-4,0.53645986,0.25890598668473974,0.6237755775610703,161.0,0.99999995,0.9117779
3440,0.9117779,2.3567E-4,0.53575042,0.26723037417341466,0.6252427441061552,168.0,0.99999993,0.9117779
3852,0.9117779,3.8818E-4,0.53445953,0.2909823938389645,0.6313477032484142,188.0,0.99999997,0.9117779
4583,0.9117779,4.9695E-4,0.53277931,0.32802675797980946,0.6429275988666636,223.0,0.99999988,0.9117779
5072,0.9117779,6.4492E-4,0.53142589,0.3252642974246791,0.625679098801736,247.0,0.99999983,0.9117779
6100,0.9117779,9.5725E-4,0.52943721,0.3319879179591462,0.6076946217233935,297.0,0.99999997,0.9117779
6596,0.9117779,0.00135257,0.52845869,0.33906269380733145,0.6048901085525505,321.0,0.99999996,0.9117779
7265,0.9117779,0.00175993,0.52724102,0.3408274596681745,0.5946564112995674,354.0,0.99999995,0.9117779
9106,0.9117779,0.00353213,0.52393447,0.372140624170564,0.5997816220497383,445.0,0.99999998,0.9117779
11866,0.9117779,0.00700817,0.52145177,0.3816324177129472,0.5817009156203862,582.0,0.99999999,0.9117779
18492,0.9117779,0.01680305,0.51693912,0.39088660860570906,0.5519397128613892,909.0,0.99999999,0.9117779
24933,0.9117779,0.0252293,0.5134203,0.39188227565077005,0.5309473063427991,1226.0,0.99999995,0.9117779
41152,0.9117779,0.03946921,0.50795063,0.40422989885039506,0.5128863345973734,2021.0,0.99999999,0.9117779
54434,0.9117779,0.04406067,0.50447978,0.4165908481559428,0.5112365327964382,2670.0,0.99999996,0.9117779
94710,0.9117779,0.06182631,0.49886285,0.43150017825722026,0.5033476571478376,4648.0,0.99999998,0.9117779
162645,0.9117779,0.07830911,0.49431866,0.4415175442234032,0.49642039371453467,7974.0,0.99999992,0.9117779
283653,0.9117779,0.09463023,0.49093852,0.4516172322911752,0.49319798120003405,13917.0,0.99999999,0.9117779
490209,0.9117779,0.10762133,0.48792597,0.4556561432276273,0.4873055263491582,24036.0,0.99999997,0.9117779
915971,0.9117779,0.11779811,0.48547076,0.460488454518799,0.48365408445670216,44882.0,1.0,0.9117779
1757444,0.9117779,0.12944989,0.48355785,0.4642564894168416,0.48098190987730605,86119.0,0.99999999,0.9117779
3427109,0.9117779,0.13695077,0.48220318,0.46745475886721094,0.47943350938901635,167911.0,0.99999999,0.9117779
6724688,0.9117779,0.14245339,0.48120752,0.46915339344254786,0.4777057180935204,329427.0,0.99999999,0.9117779
13214706,0.9117779,0.14704104,0.48044732,0.47132051452089385,0.4774213163773482,647391.0,0.99999999,0.9117779
20412849,0.9117779,0.14910478,0.48011392,0.4725420654566923,0.4774508346711054,1000000.0,0.99999999,0.9117779
